"","x"
"337",0.554264678133043
"338",0.552176932361746
"339",0.554899655287527
"340",0.548138604504112
"341",0.546938658189846
"342",0.55872576315571
"343",0.562685235737653
"344",0.562160941524838
"345",0.55664891849176
"346",0.558379797124308
"347",0.566806650625594
"348",0.566008603457724
"349",0.547215599922534
"350",0.550422035367783
"351",0.541142061988833
"352",0.541330033084438
"353",0.537051668587499
"354",0.476101049043433
"355",0.46392381766911
"356",0.475232761693673
"357",0.495457402458639
"358",0.473079045203956
"359",0.516446958196758
"360",0.518411548326391
"361",0.512143651146294
"362",0.492345733845325
"363",0.529936041546215
"364",0.527391467186331
"365",0.554071152248146
"366",0.549280503107539
"367",0.551334097796821
"368",0.516492118122088
"369",0.538223381473653
"370",0.592809177670031
"371",0.589391605291367
"372",0.59015893714616
"373",0.587337987991607
"374",0.580379888213253
"375",0.583083151663628
"376",0.57411917350656
"377",0.565030124995776
"378",0.565131444100592
"379",0.652873158722297
"380",0.653931418020874
"381",0.686422244708023
"382",0.690928836348237
"383",0.691903115713602
"384",0.754060866347874
"385",0.713456802488288
"386",0.704773403389967
"387",0.69463213619381
"388",0.687848679254267
"389",0.681085652544702
"390",0.69704931767805
"391",0.700296461982118
"392",0.690343098518636
"393",0.690035109889699
"394",0.684664995172842
"395",0.688739393405795
"396",0.69300248433925
"397",0.697242067083001
"398",0.696112359961767
"399",0.676393821005849
"400",0.678255907053124
"401",0.673952648686851
"402",0.606114624786582
"403",0.601694213523109
"404",0.600817880804254
"405",0.614989188301872
"406",0.596532534987798
"407",0.600224173684063
"408",0.602384687571291
"409",0.614219169836069
"410",0.588131947564392
"411",0.593964441245103
"412",0.567090554479217
"413",0.537083285362822
"414",0.518881705139753
"415",0.517368375358775
"416",0.49806724950034
"417",0.496451578165934
"418",0.495418038507577
"419",0.494905878849642
"420",0.495813852213384
"421",0.483046851226141
"422",0.498602063834255
"423",0.494517845652284
"424",0.497795715555855
"425",0.48079626791173
"426",0.483293191872743
"427",0.484628059098627
"428",0.483567336528096
"429",0.479169122137113
"430",0.46882559849305
"431",0.469134894964391
"432",0.469348703833795
"433",0.470647602224831
"434",0.479571478457608
"435",0.46711816436965
"436",0.454690046605408
"437",0.454607737060441
"438",0.455831209114958
"439",0.458707773308445
"440",0.458145943520352
"441",0.455365920585626
"442",0.448542088744825
"443",0.451290799852142
"444",0.425021315681122
"445",0.436094870471328
"446",0.437196484456735
"447",0.429888300840966
"448",0.427185022001918
"449",0.428746405697339
"450",0.421795143680318
"451",0.419882596521945
"452",0.419182286901951
"453",0.411592725520003
"454",0.416904839355483
"455",0.409470543101741
"456",0.41592995952336
"457",0.41403388545876
"458",0.411874854679977
"459",0.412750875538492
"460",0.415677721045845
"461",0.417558089437593
"462",0.418252322510259
"463",0.420479260340266
"464",0.420762783577012
"465",0.42026724227003
"466",0.427383151594526
"467",0.423655591944519
"468",0.425661756445223
"469",0.417221744512706
"470",0.347936567209725
"471",0.34481344612418
"472",0.364683676828263
"473",0.386991532053778
"474",0.401157925384456
"475",0.416512520664903
"476",0.45604655576014
"477",0.462241968885562
"478",0.46202568393459
"479",0.452513751372277
"480",0.445329536040517
"481",0.476685539383094
"482",0.45946729672217
"483",0.499537126956471
"484",0.524850758663641
"485",0.52488477255313
"486",0.557586741569382
"487",0.593282977615088
"488",0.603233887359261
"489",0.61483044622364
"490",0.640207445401778
"491",0.639349548749041
"492",0.639925527397665
"493",0.638718960299289
"494",0.632597022896229
"495",0.621744560969312
"496",0.630539774346037
"497",0.622774701596875
"498",0.62474252048673
"499",0.625579718852441
"500",0.626363848049166
"501",0.637998978423367
"502",0.640970452836367
"503",0.639738946430443
"504",0.639686988744754
"505",0.638004945865604
"506",0.640403077315828
"507",0.63219189002553
"508",0.640846327565721
"509",0.642105179917818
"510",0.63823608148528
"511",0.63869928770283
"512",0.645974034684934
"513",0.652303472804902
"514",0.673224927948292
"515",0.682878617598501
"516",0.684410385408525
"517",0.683806316443862
"518",0.690540966119428
"519",0.688165085783266
"520",0.692113325325936
"521",0.688709200735288
"522",0.707578000223063
"523",0.711080625296896
"524",0.711317585587341
"525",0.708067190767046
"526",0.70623766427351
"527",0.715911981296874
"528",0.725775094376176
"529",0.727489046515692
"530",0.738223995512958
"531",0.741430824971573
"532",0.723136658895025
"533",0.742181693688069
"534",0.745898060641812
"535",0.741776861894493
"536",0.730481471727547
"537",0.736705501176004
"538",0.742472888257542
"539",0.758886621026332
"540",0.759613019486576
"541",0.758405697332393
"542",0.717215205177317
"543",0.685410903404892
"544",0.67386113691322
"545",0.662819037451735
"546",0.66953386960264
"547",0.596859812862342
"548",0.593667537736852
"549",0.583028670655944
"550",0.52959738022177
"551",0.548329799135849
"552",0.551014319093154
"553",0.558299993918465
"554",0.559304547629291
"555",0.637789910163462
"556",0.616808907419602
"557",0.654753234320479
"558",0.676724657116193
"559",0.676927301856597
"560",0.686498092123096
"561",0.68257102046694
"562",0.672390095519244
"563",0.674365978138589
"564",0.660389568623404
"565",0.651766679816722
"566",0.655077764285626
"567",0.672164153490946
"568",0.740201663826966
"569",0.736408751213493
"570",0.752999886557347
"571",0.777249920030942
