"VNM","HPG","ACB","DBD"
0.00690933602965949,-0.0125958378970428,-0.00410116199589883,-0.00232480903354371
-0.0192468619246862,-0.0166389351081531,-0.00411805078929306,0.00366178428761654
0.0110921501706485,0.0231246474901297,0.0020675396278429,-0.00497512437810943
-0.00556962025316454,0.00220507166482897,0.00618982118294364,0.00499999999999989
0.0042430414120842,0.0231023102310233,-0.00410116199589883,0.00862354892205652
0.0111543011661315,-0.0102150537634409,0.00411805078929306,0.0371588293324563
0.0110312552231322,-0.00651819663226516,0.00751879699248126,-0.00221940393151554
0.00958836171267974,-0.0164024056861674,-0.0115332428765265,0.00127105179536069
-0.00540363517275255,-0.0166759310728181,-0.00823610157858623,-0.0152332592827674
0.0284820546592031,0.0130016958733747,0.00622837370242224,0.00354495649371578
0.0249719865535458,-0.0066964285714286,0.00206327372764803,0.0118818240205523
-0.0103076682804936,0,-0.00205902539464664,-0.00253887654712792
-0.0116774498974277,-0.0191011235955056,-0.0103163686382393,-0.0219535475660197
0.0237905157272873,0.0217640320733103,0.00416956219596942,0.000975927130774323
-0.0321272613849033,0.0106502242152466,-0.0366782006920415,0.0204744881377965
-0.0174025136964229,-0.00443704936217426,-0.0100574712643678,-0.0152866242038215
0.00688750409970496,-0.00389972144846795,0.00217706821480412,0.00711513583441126
0.0200325732899023,-0.0257270693512303,-0.0173787110789283,-0.0105973025048171
-0.0105380807919528,-0.0149253731343284,-0.0125276344878408,-0.00584225900681601
0.0080684202033241,0.0151515151515151,0.00149253731343291,0.00457068233757751
0.0144069153193533,0,-0.0037257824143071,0.00844978875528124
-0.00252485403187619,-0.0126291618828933,-0.00897531787584138,0.00354495649371578
-0.0560037968675843,-0.0133720930232558,-0.00905660377358486,0
0.00402212166918048,-0.0335886859163229,-0.0175171363290175,-0.00128452151573533
-0.00550826239359037,-0.0207317073170732,0.00852713178294562,-0.0115755627009647
-0.0193017791205102,-0.110834371108344,-0.05380476556495,-0.0393623942745608
0.00992640766729425,0.0189075630252102,-0.00974817221770929,0.028445648493058
-0.0223690899847484,-0.0625429553264605,-0.0385561936013125,-0.0230490615739216
0.00710695094470459,0.0190615835777126,-0.0648464163822525,-0.0246039770812269
-0.00430292598967297,-0.046043165467626,-0.0638686131386862,0.0127850725639254
0.0200518582541054,0.0686274509803921,0.0682261208577,-0.00511770726714422
0.0306727673275717,0.0423429781227946,0.0675182481751824,-0.00994513031550071
0.00263071358105882,-0.00270819228165198,0.0444444444444445,0.0304814686525805
0.00147589373565116,-0.0101832993890021,0.00490998363338768,-0.0245378151260505
0.0324218110365153,-0.0205761316872428,0.0219869706840392,0.00861474844934529
0.013005551149881,-0.0399159663865545,-0.00239043824701202,-0.00102494021182098
-0.0064192891811492,-0.0663749088256747,-0.0447284345047922,-0.0112859097127223
-0.0390797352663096,-0.0296875000000001,-0.0443143812709031,-0.0166032514700796
0.0608396195473926,0.0611916264090178,0.131233595800525,-0.00246218782975727
-0.0063379193074663,-0.0341426403641881,0.0108275328692962,0.00493653032440067
0.0281580584940884,-0.107619795758052,0.006885998469778,-0.00105263157894742
-0.023604176123468,0.023767605633803,-0.0288753799392097,-0.00140498770635755
0.0216953355028671,-0.0455717970765264,-0.0758998435054772,-0.00527611677805129
0.0274533596238433,-0.0648648648648648,0.025402201524132,-0.0155586987270157
0.00250959551225272,-0.0404624277456648,0.0313790255986788,-0.0104166666666666
-0.0182594610513914,-0.0110441767068274,-0.0264211369095276,0.00145190562613418
-0.0481475926203689,-0.0385786802030456,-0.0789473684210527,-0.0308082638637188
-0.0324613930034667,0.0675818373812036,0.0678571428571431,-0.00523560209424068
0.0200325732899023,0.0682492581602374,0.031772575250836,0.00827067669172932
0.0132524349353345,0.0592592592592591,0.00486223662884933,-0.00559284116331094
0.0324613930034667,-0.020104895104895,-0.0379032258064517,0.00262467191601035
-0.00122100122100122,-0.0677966101694917,0.0150880134115674,-0.00112191473448009
0.0226161369193154,0.0401913875598086,0.0165152766308836,-0.00149756645451138
0.0122534369396292,0.0662373505059799,0.0235580828594637,-0.00262467191601046
-0.00605255388249182,0.0690250215703192,0.0349206349206348,0.00827067669172932
0.0135155205703252,0.125100887812752,-0.00613496932515323,-0.00820283370618935
-0.00483587338804214,-0.0107604017216643,0.0177469135802468,0.00526315789473664
0.0194374907966428,0.0681653372008704,0.0447308567096285,-0.00411368735976059
0.011844576050845,0.0285132382892057,0.00435413642960825,0.0180247840781074
-0.0294075660242684,-0.0871287128712871,-0.0556358381502889,-0.0136481003319808
-0.0182379761729665,0.0354302241503976,0.0160673297628156,-0.0134629768137622
-0.0122846441947565,0.0160614525139664,0.0173192771084338,-0.00303260045488996
-0.0250265433035038,-0.0109965635738831,0,0.0125475285171102
-0.00513378967019285,0.0187630298818624,0.00666173205033305,0.00150206533984232
0.00516028146989833,0.0538881309686221,-0.00882352941176467,0.0344956880389951
-0.0127566894835096,-0.0194174757281552,-0.0103857566765579,0.00398695179412822
0.0220611408761424,-0.0501650165016502,-0.00899550224887546,-0.00288808664259921
-0.0144927536231884,-0.034051424600417,0.0151285930408471,0.0318609703113686
0.00531914893617036,-0.00503597122302157,-0.0342771982116243,0.016842105263158
-0.00653594771241828,-0.0137382501807665,-0.0092592592592593,-0.00241545893719808
0.0314849624060149,0.0689149560117301,0.0366043613707165,-0.00138360428917328
0.0101746393318147,0.00823045267489708,-0.00225394440270477,-0.00762036716314518
0.0240529164161156,0.0204081632653061,0.00903614457831337,-0.0101221640488656
-0.0173223722842044,-0.02,0.0126865671641792,0.0204513399153738
0.011353450851509,0.0102040816326532,-0.00221075902726608,0.00760193503800966
-0.0161004431314624,0.0303030303030303,0.0480059084194979,0.0102880658436215
0.00750638042335994,-0.00718954248366022,0.0119802677942213,-0.0176510522742702
0.00745045447772319,-0.00526662277814349,-0.0139275766016712,0.0114029025570144
-0.01479071143322,0.0152217074784911,0.0353107344632768,-0.0122992825418518
0.018916078666867,0.0691003911342893,0.0115961800818554,-0.0332065029401591
0.00486223662884933,-0.023170731707317,0.0276466621712745,0.0461538461538462
-0.0233137829912023,0.0287141073657928,-0.0229658792650919,-0.0225718194254446
-0.028974628434169,0.0157766990291262,0.0255204835460039,0.0381385584324703
0.00123685837971554,-0.0454002389486259,-0.0327439423706615,-0.00101112234580392
0.0026250772081533,0.0025031289111388,-0.0115098171970209,0.0134952766531713
-0.0167873094101341,-0.0661672908863919,-0.0123287671232877,0.0196404793608522
-0.0039160401002506,0.0554812834224598,0.00208044382801664,-0.00489715964740445
-0.0105362478377103,-0.0113996200126663,-0.00622837370242213,0.00951443569553811
0.0119198982835347,-0.00512491992312625,-0.0118384401114207,0.00487487812804677
-0.00785299198994815,-0.0148100450740501,-0.0126849894291755,0.00226390685640343
-0.00807345258825398,0.0202614379084967,-0.00214132762312624,-0.00354953210713127
0.0175550590488349,0.0192184497117234,0.0400572246065807,0.00841968911917101
0.0156838143036389,0.02828409805154,0.0281980742778543,-0.00706486833654463
-0.0219271155033972,-0.0183374083129585,-0.0254180602006688,0.0190815006468306
0.00252604988948524,0.014321295143213,0.0219629375428965,-0.00349095525230092
-0.013228346456693,-0.0325352977286678,-0.0315648085963735,-0.0200636942675159
0.00670284072773697,-0.0336294416243654,-0.013869625520111,-0.000974975625609442
0.0226696258719088,0.0393959290873276,0.0365682137834036,0.0058555627846455
-0.00527050069756629,-0.0138976626658244,-0.00339213025780194,-0.00711513583441148
-0.00638927847904014,-0.0121716848174247,-0.0224642614023145,-0.00228013029315965
-0.0131744040150564,0.00194552529182879,-0.00766016713091922,-0.0646425073457395
0.0106484424666242,0.0343042071197412,0.00771929824561401,0.0509598603839443
0.00912093096398792,0.00500625782227782,0.0348189415041782,-0.0119561607439389
0.00529842605578934,-0.00498132004981311,-0.0336473755047106,0.00605042016806712
-0.00651061850875834,-0.01188986232791,-0.00417827298050133,-0.0110257266956231
-0.0248088625370573,-0.0215326155794807,-0.00209790209790217,0.00236486486486487
-0.00272000000000006,-0.0194174757281552,-0.0140154169586545,-0.00471857094708461
0.00946574683138146,0.0198019801980198,0.0227434257285004,0.0030477480528277
-0.00810553083280363,0.0297734627831716,0.0284920083391245,0.0104659014179609
-0.00256369171607107,0.00439974858579517,-0.00405405405405412,0.00534580688272634
0.00128514056224893,0.0193992490613266,-0.00949796472184539,0.00232635427052186
0.00529440077009458,-0.0141190914671578,0.00616438356164384,-0.00497347480106092
-0.00398978614746248,-0.0186799501867995,-0.00408441116405711,0.00766411196267902
-0.00128184585803559,-0.0025380710659898,-0.00410116199589883,0.00496031746031744
-0.0202149847585432,-0.00508905852417307,0.00411805078929306,0.0381704508061862
-0.0150646798755527,0.00959079283887454,0.00205058099794941,-0.00253565768621244
0.0181213632585204,0.00506649778340718,-0.0102319236016372,-0.00222434064188115
-0.0287393860222078,-0.0119722747321991,-0.019986216402481,0.0194267515923567
-0.00571620712844645,-0.00255102040816324,-0.0021097046413503,0.0421743205248359
-0.0142035847142374,0.051150895140665,-0.00211416490486249,-0.00329736211031173
0.00720411663807896,-0.00243309002433112,0.00211864406779649,0.00240601503759397
-0.019925068119891,-0.0158536585365853,0.0204369274136718,0.0624062406240624
0.0029539530842746,0.00681536555142492,-0.00207182320442001,-0.0304998587969499
0.0232155232155233,0.00676923076923064,0.0124567474048445,0.00786484124672304
-0.00575685743311893,0.00733496332518335,-0.00205058099794952,-0.0144508670520231
-0.00425749318801094,0.0115291262135924,0.00410958904109582,0
-0.0100906447750982,-0.00959808038392318,-0.00409276944065484,0.00439882697947214
0.00293711126468543,0.00726832222895202,0.00410958904109582,-0.00321167883211682
-0.00861326442721788,-0.00721587492483444,-0.00204638472032737,0.0146455770357352
-0.00590790616854897,0.0048455481526346,0.00410116199589883,-0.00230946882217087
-0.0174794616325817,-0.00904159132007221,0.011572498298162,-0.0043402777777779
-0.0104963529621065,-0.0182481751824818,-0.00807537012113047,0.00435919790758521
0.00305645451276515,0.00185873605947973,0.00203527815468107,0.0289351851851851
-0.00609428212941376,0.00247371675943109,0.0169262017603249,-0.0421822272215973
-0.00306582506762854,0.00925354719309057,0.0186418109187751,0.0372871403405752
0.00922575976845152,0.00244498777506097,-0.00261437908496742,-0.00764223039909417
-0.0016131923283742,0.00487804878048781,0.00262123197903019,-0.0054192812321735
-0.00305206463195695,0.0388349514563107,0.00196078431372548,0.004301691998853
-0.0104448046101207,0.00876168224299056,-0.0110893672537508,-0.00885208452312969
0.00454959053685178,0.0046323103647945,-0.00263852242744067,0.070008643042351
0.0318840579710145,0.00230547550432281,-0.00462962962962954,0.0282714054927302
-0.0043890449438202,0.019551466359977,0.0073089700996678,-0.0102120974076984
-0.0074061012167167,-0.0129723632261703,0.00197889182058053,-0.00608465608465603
-0.0119026470065732,0.00228571428571422,0.00263331138907175,-0.0143731700825126
-0.00305645451276515,0.0125427594070697,0.00459619172685488,0.0302457466918713
-0.00901713255184855,0.00900900900900892,-0.00718954248366022,0.0110091743119267
0.0121929026387624,0.0401785714285714,0.00263331138907175,-0.00596318382162297
0.00898957209636819,0.0101931330472103,-0.00262639527248854,-0.00808555033907155
0.0329650748396293,0.0217737652681891,0.0118499012508229,0.00420720483828552
0.0217353803691565,-0.0077962577962577,0.0162654521795706,0.0240900759361089
-0.00151950025324998,0.0235725510738607,-0.00256081946222786,0.00204551265660946
0.0199526547176192,0,-0.0134788189987164,-0.00204133707578458
-0.0167440318302386,0.0158648925281475,0.00715679895901111,-0.00971618511889549
-0.00134884505142485,0.00201511335012583,-0.00258397932816545,0.00180738445649364
-0.0114806685801114,0.0266465560583209,-0.00259067357512943,-0.00386597938144329
0.0158838599487618,0.0181194906953965,-0.0110389610389611,0.019922380336352
0.0168123739071957,0.00913900913900911,0.0111621799080761,0.0294266869609334
0.00975529100529116,-0.0142993326978075,0.00259740259740249,-0.0115820601281419
0.00966104470280005,-0.0111218568665378,-0.00712435233160613,0.005983545250561
-0.0123256568277651,0.0444987775061125,0.00717547292889753,0.0438661710037174
0.01247947454844,0.0070224719101124,0.0045336787564767,-0.0292022792022791
0.0298410638988,0,0.00257898130238554,-0.0171191000244559
0.0225196850393703,-0.00325430032543006,0.00192926045016084,0.0134361781537695
0.00770060064685052,-0.00373134328358216,0.0340179717586648,-0.00368278909894426
-0.0243007794589638,-0.024812734082397,0.00620732464307894,-0.0362247412518482
-0.0142543859649124,-0.0235237638022083,0.0154225786551512,-0.00588084888775242
0.0316224376291117,0.0260570304818093,0.0127582017010937,0.0118312757201646
-0.00523721503388797,-0.0124580737901294,-0.0149970005998801,-0.0137264870360957
-0.0134716630535769,0.0179524502668609,-0.0213154689403168,0.00798969072164946
-0.00141265107518451,0.0166825548141085,0.00684505289359061,-0.0079263615443621
-0.00408676516818607,-0.00750117205813394,-0.00679851668726816,0.0260309278350517
0.00694444444444442,0.00566839867737357,-0.00871188550093349,0.0135644310474754
-0.00407523510971786,-0.0568341944574918,-0.0351537978656623,-0.0116480793060718
-0.00550834120239219,-0.0114541832669321,0.00455432661027988,-0.0193079237713141
-0.00269029909795848,-0.00201511335012605,0.00259067357512954,0.00409102531321914
0.0109489051094891,-0.0191822311963654,-0.00968992248062017,0.00178253119429583
0.016323967979909,0.0252187339166239,0.00978473581213302,0.00406710726995407
0.00262548262548257,-0.0130522088353414,-0.0051679586563308,0.00177215189873414
0.0334257547751078,0.0401831129196337,0.0051948051948052,-0.00176901693201925
0.0348785213891787,0.0298288508557456,0.0316537467700257,0.00784810126582292
-0.0074895578280284,0.0303893637226971,0.00626174076393227,0.027128862094951
0.00624002321869122,0.00368663594470053,-0.00622277535780957,-0.0132061628760087
-0.00620132679550056,-0.0261707988980716,-0.0175328741390107,0.00743494423791824
0.0100130605137134,0.0268741159830268,0.0178457616316126,0.00393603936039377
-0.0112068965517241,-0.0330578512396695,-0.0131496556042581,0.0112717471208037
-0.0175820982272594,0.0213675213675215,-0.0025380710659898,0.0281075842015992
-0.00636000591628449,-0.0385867038586705,-0.00445292620865145,0.0181475371199624
0.00119083060434644,-0.0473887814313346,-0.0134185303514378,-0.0178240740740742
-0.0193279809693727,0.00761421319796973,-0.0045336787564767,0.00188545840207399
0.00667070952092197,0.011586901763224,0.00455432661027988,0.00705716302046588
-0.0234939759036145,0.00348605577689254,-0.0116580310880828,-0.00887643074048128
0.0106415792720542,-0.0148883374689824,0.00720838794233281,0.00895592740985163
-0.0383030672974209,-0.0498740554156172,-0.0136629798308392,0.0343377715487037
0.0136464614408125,0.024390243902439,0.0415567282321898,0.00338753387533863
0.0244207889793362,0.0113871635610765,0.00886637112096267,0.0243079000675219
0.00397310513447446,-0.00153531218014313,-0.00188323917137467,0.011865524060646
-0.0079147640791476,-0.0292157867760123,-0.00251572327044036,-0.00499457111834956
-0.00521632402577488,-0.0079197465681099,-0.00630517023959642,-0.00676560453950248
-0.0120296113510179,-0.0324640766365087,-0.0177664974619289,-0.00329597890573496
-0.0338744926631284,-0.0126512651265127,-0.0116279069767442,-0.00176366843033504
0.0126030053320407,0.0278551532033426,0.00457516339869279,0.00353356890459366
-0.0456358704324238,-0.0124661246612466,0,0.00506161971830998
-0.0289249289416487,-0.0521405049396267,-0.036434612882238,-0.0304357346179112
0.0148071625344353,0.0243196294151709,0.0209318028359216,0.0365853658536586
0,-0.0152628603730921,-0.00661375661375663,-0.0167755991285402
0.0352901255514082,0.0413318025258322,0.00932090545938746,0.00332373144249942
0.00721075057358234,0.0545755237045202,0.0323218997361479,-0.00331272084805656
0.00130165961601048,0.0198640878201779,-0.00447284345047927,0.00686904498116547
-0.00422489437764051,0.0369041517170681,0.0160462130937098,-0.00682218309859139
-0.0155026109660575,-0.0074147305981217,-0.00694883133291213,-0.00177265676933314
-0.0129288910989558,0.0263944223107571,0.00254452926208648,-0.00688124306326299
0.0290512174643158,-0.00776322173702082,0.0355329949238579,-0.00156459544032184
-0.0169712793733682,0.00195599022004878,-0.0281862745098039,-0.00693978061338707
-0.00132802124834008,0.00585651537335297,0.00441361916771754,-0.00360685302073938
-0.0159574468085105,-0.0295972828723921,-0.0282485875706214,-0.0104072398190046
0.00152027027027013,0.0225,0,-0.0281207133058986
0.00590318772136955,0.0185819070904645,0.0109819121447028,0.0616325570454013
0.0174379610999329,0,0.00447284345047927,-0.0221582096166629
-0.00856954515491104,0.016322611617859,0.00445292620865123,-0.0036256514842512
-0.0172872340425532,-0.0212564950401513,-0.00886637112096256,-0.00523083920855116
0.00287550744248999,-0.0111003861003861,0.00894568690095832,-0.0123456790123456
-0.00877045032889179,0.00585651537335297,0.0335655478150729,-0.0340277777777779
-0.00289263229538883,-0.0058224163027657,-0.00245098039215685,-0.00167745027558108
0.00443686006825939,0.0146412884333822,0.0067567567567568,0.00744119059049453
0.00135915732246006,0.011063011063011,-0.00244051250762656,-0.0166785799380509
0.00152697658635903,0.00713606089438645,0.0256880733944953,0.0130845650593652
0.0103337286125698,-0.0179499291450167,0.0232558139534884,-0.0294187993303039
0.0102280348759223,0.011063011063011,0.034965034965035,0.0303104977821589
-0.00282157676348549,0.00190294957183634,0.00563063063063041,0.00382683568524267
-0.0086551264980026,0.00189933523266861,-0.00391937290033595,-0.00571837026447464
-0.00151108126259236,-0.00568720379146925,-0.0134907251264754,-0.00359453630481665
-0.0132840087439045,-0.0195424213536701,0.0319088319088319,-0.00937950937950938
-0.00289706884798913,-0.0019445794846864,-0.0193263390392048,0.00582665695557183
0.00598188343872841,0.0204578665367754,0.0118243243243241,0.00168959691045134
0.0132517838939858,0.0233890214797137,0.0272676683361159,0.0038554216867468
-0.0204560697518443,-0.00186567164179119,-0.0189599133261106,-0.00936149783965423
0.00154056829852789,-0.0177570093457944,-0.00220872446162335,-0.00920765689362735
0.00734917108186628,0.00380589914367269,0.00996126175982281,0.00929322572756175
-0.00135731252120797,0.00189573459715642,0.00931506849315067,0.00557305548824805
0.0028882093102276,0.0283822138126772,0.0363735070575459,0.00746987951807232
0.035575131289175,-0.00321987120515166,0.0146673651126246,-0.00358765845491527
0.0214297398985768,0.0207660359944624,-0.0015487867836862,-0.00192030724915981
0.00144138372837932,-0.0221518987341773,0.00361944157187177,0.00192400192400188
-0.00847593155285464,0.00878409616273701,-0.00566718186501802,0
0.014032258064516,0.0536205316223648,0.0036269430051814,0.0146423427748441
0,0.0213136146150501,0.0144553433144037,0.0127750177430801
0.0139971369492604,0.00511073253833061,-0.00152671755725176,0
-0.0164705882352941,-0.0114406779661018,-0.0127420998980632,-0.00163513197850973
0.00271132376395533,0.00642948992713244,-0.00361383582860098,-0.00725315863359854
-0.0276761571496739,-0.0225724020442931,-0.016580310880829,-0.0108413858119255
0.0114510060526745,0.0165577342047929,0.0226554267650159,0.0128663330950678
-0.00436681222707413,-0.0145735105015002,-0.0149407521895929,-0.0018819101387908
-0.01137102014295,-0.00826446280991722,0.00366108786610875,0.0362950742399246
-0.0146237265856063,-0.00964912280701768,-0.0182386659718604,-0.00705026154196053
0.0030015007503752,0.00664304694419848,0.0244161358811041,-0.0016032982134675
0.00598503740648382,0.00835899692036968,0.0181347150259066,0.00688231245698545
-0.00892414476945957,0.00959860383944156,0.00559796437659044,-0.0086580086580087
-0.00133400033350006,0,0.00708502024291491,-0.00367731555964135
-0.00150275505092679,-0.00950734658599828,0.00502512562814084,-0.0016147635524798
-0.00886287625418047,-0.0052356020942409,-0.00150000000000006,-0.00184842883548975
0.00438670490973503,0.0100877192982456,-0.00200300450676005,-0.0143518518518519
-0.00890307408029567,-0.0147633521493704,-0.0140491721023583,0.0126820103334899
0.0225423728813559,-0.011899515204936,-0.0157760814249364,-0.00162337662337664
-0.0175700314934526,0.0102586975914361,-0.00930713547052742,-0.0162601626016259
-0.00303694955289358,-0.00838852097130238,-0.00730688935281842,-0.00354191263282166
-0.00304620071078032,0.0084594835262688,0.00157728706624605,-0.0127962085308059
0.00152775420132412,0.00176600441501118,0.0314960629921259,0.00552088334133471
-0.026949152542373,-0.0484795063904805,-0.0412213740458015,-0.0148006684172833
-0.0107995122800906,-0.0245484020379806,-0.00902335456475578,0.00387690816573771
-0.00316957210776547,0.00712250712250717,0.00749866095340113,-0.00386193579531735
-0.0077724783607136,-0.0141442715700142,-0.00584795321637421,-0.00193845408286908
0.0188712836033469,0.0344332855093257,0.00588235294117645,-0.00169944161204172
0.00471780534684618,-0.00554785020804427,0.00159489633173848,-0.00194552529182879
0.00921739130434784,0.00883310088331002,0.0244161358811041,-0.00194931773879137
0.00310184387385837,0.0230414746543779,0.0036269430051814,-0.001708984375
0.0333276069403883,0.0288288288288288,0.00206504904491478,-0.00586940572267058
-0.0014962593516209,0.0183887915936953,-0.00360638845955696,0.00590405904059055
-0.0206460206460207,-0.0163370593293208,0.00723888314374355,-0.00586940572267058
0.00765045902754169,0.0332167832167833,-0.00205338809034905,-0.00738007380073791
-0.0178842584781509,0.00296108291032149,0.0092592592592593,0.00570012391573727
0.00446658649716536,0.015605229860818,0.0535168195718654,-0.00394282897979292
0.0106037284077305,0.00872093023255816,0.00677310111272367,-0.00371103414151408
-0.00744626840412943,-0.0189378344997941,-0.0134550696780393,0.00571144772783705
-0.0136402387041773,0,0.00340964442279601,-0.00197530864197526
0.0107173725151253,0.014267729752413,0.00582524271844642,0.00197921820880742
-0.0015392508978963,0.0103434009102192,-0.012065637065637,-0.00370370370370365
0.00753682768071262,-0.00696150696150699,-0.0141670737664875,0.0208178438661708
0.00765045902754169,0.0173195876288661,0.0163528245787909,-0.00558387958242279
-0.00151847477644684,-0.00364815565464138,0.0102389078498293,0.005615234375
-0.0104765123352484,-0.0134255492270138,-0.00820463320463316,-0.00728332119446462
-0.00461065573770492,0.0103092783505154,-0.00194647201946463,0.00929322572756175
0.00154400411734446,-0.0118367346938775,0,-0.0186576205476133
-0.00753682768071262,-0.0119785212722016,-0.0204778156996588,-0.0237037037037037
-0.00465999309630649,0.00668896321070211,0.0024888003982082,-0.0111279716742538
0.00156060343332753,-0.00166112956810627,-0.00645481628599798,0.00511508951406636
0.0107340720221607,-0.0174708818635606,-0.00649675162418806,-0.0234096692111958
0.00308324768756418,0.014394580863675,0.0191146881287727,-0.00755601875977074
0.00307377049180335,-0.001669449081803,-0.00394866732477794,0.0202152796009449
0.0119169220292814,-0.00209030100334451,0.00594648166501499,0.00874935666495125
0.00605652759084796,0.00544616673648934,-0.0019704433497536,-0.00382653061224503
-0.00150501672240799,0.00708333333333333,0.00197433366238897,0.00256081946222797
-0.0103835203483503,-0.00206868018204387,-0.0019704433497536,-0.00255427841634737
-0.00744626840412943,-0.0153399668325042,-0.010365251727542,0.0271446862996159
-0.00306905370843991,-0.00168421052631573,0.00448877805486281,0.074545001246572
-0.00598597571404136,-0.00885702235343744,0.0163853028798411,0.00672853828306264
0.00292498279421882,0.0072340425531916,0.0122129946262823,-0.0232772528232311
-0.00909246869102764,-0.0071820870299959,0.0120656370656371,-0.0261915998112316
0.00155817174515249,-0.00553191489361693,-0.0138292799237005,-0.0174460867458204
0.00760587726879858,-0.00855798031664523,-0.0304642166344293,-0.0155363748458692
-0.00446045633899461,-0.016400517911092,0.00199501246882794,0.0253006012024048
0.00310184387385837,0.00351031154014936,0.0024888003982082,-0.000977278279990168
0.0288610204432229,0.0166156536947966,0.00198609731876864,-0.0141843971631205
0.0576056102855236,-0.0249462365591397,0.0163528245787909,0.00843463160506075
-0.0014209030628356,0.00176444640494045,-0.0243783520234032,-0.0132841328413283
0.0320948616600791,-0.0440334654337297,-0.0229885057471265,-0.0142109199700823
-0.014859068627451,-0.0175034546292032,-0.00613810741687981,-0.0220030349013657
0.00824133105271341,0.0178152836380685,0.0149253731343284,0.0299974140160331
-0.00416409623689096,-0.00783049286043302,0.00811359026369174,-0.00251067034898322
0.0109958184915597,-0.0171773444753945,-0.00804828973843064,0.0072992700729928
0.00275735294117641,0.00188946622579111,-0.00202839756592288,-0.0169915042478761
-0.00274977085242889,0.00565770862800563,0.0188008130081301,0.00381291306558196
0.0298713235294119,0.00984528832630094,0.00199501246882794,-0.00481134464421384
-0.00535475234270411,-0.00185701021355611,0.0024888003982082,-0.00381679389312972
-0.0276656198594288,-0.00186046511627902,0.0143992055610724,0.00740740740740731
0.00538295908951114,-0.00186393289841558,0.00195790504160542,0.00608519269776875
0,-0.00793650793650802,0.0122129946262823,0.00126008064516125
0.00535413798378448,-0.00988235294117656,-0.00579150579150567,-0.00729927007299269
0.00547778454047476,-0.00807984790874516,-0.00631067961165066,0.00253549695740363
0.00938256658595638,0.0143747005270725,0.00390815828041036,-0.00252908447142142
-0.00659670164917536,-0.00991969768540391,-0.0141119221411192,-0.0012677484787017
-0.00407485662541518,0.00763358778625944,-0.00394866732477794,0.0208174663620209
-0.0227307167752689,-0.0137310606060608,0.010406342913776,0.0276050733648345
-0.0138005892386416,-0.00576092174747944,-0.0102991662579697,-0.0280735721200388
0.0209119496855348,0.0159343312409463,0.014370664023786,0.00846613545816743
-0.00138610811643314,0,0.0122129946262823,-0.00716049382716044
-0.00539790252930306,0.0180608365019013,0.0342664092664093,0.0310867943297688
