time;DBD;HPG;VNM;ACB;;;;;;;;;;;;;
25/08/2023;0,001772152;-0,013052209;0,002625483;-0,005167959;;;;;;;;;;;;;
28/08/2023;0,011877685;0,034587996;0,040049291;0,005194805;;;;;;;;;;;;;
29/08/2023;-0,013486513;0,005408063;-0,006368483;0;;;;;;;;;;;;;
30/08/2023;-0,005822785;0,007823961;0,005216873;0,018087855;;;;;;;;;;;;;
31/08/2023;0,013750955;0,014556041;0;0,006345178;;;;;;;;;;;;;
05/09/2023;0;0,007173601;0,029507711;0,006935687;;;;;;;;;;;;;
06/09/2023;0,027128862;0,043209877;-0,00129627;0,008766437;;;;;;;;;;;;;
07/09/2023;0;-0,012289486;-0,006201327;-0,00248293;;;;;;;;;;;;;
08/09/2023;-0,013206163;0,003686636;0,006240023;-0,006222775;;;;;;;;;;;;;
11/09/2023;0,007434944;-0,026170799;-0,006201327;-0,017532874;;;;;;;;;;;;;
12/09/2023;0,003936039;0,026874116;0,010013061;0,017845762;;;;;;;;;;;;;
13/09/2023;0,011271747;-0,012396694;-0,014942529;-0,008766437;;;;;;;;;;;;;
14/09/2023;0;-0,020920502;0,003792299;-0,004421984;;;;;;;;;;;;;
15/09/2023;0,016961473;-0,007122507;0,001307759;0,008883249;;;;;;;;;;;;;
18/09/2023;0,014534191;0;-0,007546075;-0,008805031;;;;;;;;;;;;;
19/09/2023;-0,003522781;0,020086083;0;-0,006979695;;;;;;;;;;;;;
20/09/2023;0;0,008438819;-0,007603451;0,007028754;;;;;;;;;;;;;
21/09/2023;0;0;-0,003830853;-0,002538071;;;;;;;;;;;;;
22/09/2023;0,018147537;-0,038586704;-0,006360006;-0,004452926;;;;;;;;;;;;;
25/09/2023;-0,017824074;-0,047388781;0,001190831;-0,01341853;;;;;;;;;;;;;
26/09/2023;0,001885458;0,007614213;-0,019327981;-0,004533679;;;;;;;;;;;;;
27/09/2023;0,007057163;0,011586902;0,00667071;0,004554327;;;;;;;;;;;;;
28/09/2023;-0,008876431;0,003486056;-0,023493976;-0,011658031;;;;;;;;;;;;;
29/09/2023;0,008955927;-0,011414392;-0,008019741;0,004587156;;;;;;;;;;;;;
02/10/2023;0;-0,003514056;0,018812189;0,002609263;;;;;;;;;;;;;
03/10/2023;0,028965195;-0,053400504;-0,021211659;-0,01366298;;;;;;;;;;;;;
04/10/2023;0,010442679;0,018094731;0,005456813;0;;;;;;;;;;;;;
05/10/2023;-0,005167378;-0,014113957;-0,022794232;0;;;;;;;;;;;;;
06/10/2023;0,003387534;0,002120891;0,020628372;0,009234828;;;;;;;;;;;;;
09/10/2023;0;0,022222222;-0,006840796;0,032026144;;;;;;;;;;;;;
10/10/2023;0,029709656;0,019668737;0,009549155;0,013299557;;;;;;;;;;;;;
11/10/2023;-0,013551913;0,007614213;0;-0,004375;;;;;;;;;;;;;
12/10/2023;0,00842012;-0,015617128;0,014730966;0;;;;;;;;;;;;;
13/10/2023;0,011865524;-0,001535312;0,003973105;-0,001883239;;;;;;;;;;;;;
16/10/2023;-0,004994571;-0,029215787;-0,007914764;-0,002515723;;;;;;;;;;;;;
17/10/2023;-0,006765605;-0,007919747;-0,005216324;-0,00630517;;;;;;;;;;;;;
18/10/2023;-0,003295979;-0,032464077;-0,012029611;-0,017766497;;;;;;;;;;;;;
19/10/2023;-0,001763668;-0,012651265;-0,033874493;-0,011627907;;;;;;;;;;;;;
20/10/2023;0,003533569;0,027855153;0,012603005;0,004575163;;;;;;;;;;;;;
23/10/2023;0,003301056;-0,014634146;-0,029041008;-0,004554327;;;;;;;;;;;;;
24/10/2023;0,008554508;0;0,001479047;0,004575163;;;;;;;;;;;;;
25/10/2023;-0,006742062;0,00220022;-0,018542829;0;;;;;;;;;;;;;
26/10/2023;-0,030435735;-0,052140505;-0,028924929;-0,036434613;;;;;;;;;;;;;
27/10/2023;0,036585366;0,024319629;0,014807163;0,020931803;;;;;;;;;;;;;
30/10/2023;-0,005010893;-0,01526286;-0,005768578;-0,011243386;;;;;;;;;;;;;
31/10/2023;-0,011823954;0;0,005802048;0,004682274;;;;;;;;;;;;;
01/11/2023;0,003323731;0,041331803;0,035290126;0,009320905;;;;;;;;;;;;;
02/11/2023;-0,003312721;0,054575524;0,007210751;0,0323219;;;;;;;;;;;;;
03/11/2023;0,006869045;-0,00627287;-0,012691181;-0,01086262;;;;;;;;;;;;;
06/11/2023;0;0,026301946;0,014172709;0,006459948;;;;;;;;;;;;;
07/11/2023;-0,006822183;0,001537673;-0,002762431;-0,00449294;;;;;;;;;;;;;
08/11/2023;0;0,045035824;0,008473195;0,031592521;;;;;;;;;;;;;
09/11/2023;0;-0,009304603;-0,009856196;-0,010625;;;;;;;;;;;;;
10/11/2023;-0,001772657;-0,007414731;-0,015502611;-0,006948831;;;;;;;;;;;;;
13/11/2023;-0,006881243;0,026394422;-0,012928891;0,002544529;;;;;;;;;;;;;
14/11/2023;-0,001564595;-0,007763222;0,002854744;0,010786802;;;;;;;;;;;;;
15/11/2023;0;0;0,026121902;0,024482109;;;;;;;;;;;;;
16/11/2023;-0,006939781;0,007823961;-0,005548303;0,001838235;;;;;;;;;;;;;
17/11/2023;0;-0,025715672;-0,004266492;-0,025688073;;;;;;;;;;;;;
20/11/2023;0;0,005478088;-0,010052736;-0,008788449;;;;;;;;;;;;;
21/11/2023;0;0,014858841;0,002830032;0,004433186;;;;;;;;;;;;;
22/11/2023;-0,003606853;0,005856515;-0,001328021;0,004413619;;;;;;;;;;;;;
23/11/2023;-0,01040724;-0,04997574;-0,010139628;-0,021971124;;;;;;;;;;;;;
24/11/2023;0;0,02145046;-0,005877414;-0,006418485;;;;;;;;;;;;;
27/11/2023;-0,028120713;-0,004;-0,002871622;-0,009689922;;;;;;;;;;;;;
28/11/2023;0;0,015562249;0,005929189;0,002609263;;;;;;;;;;;;;
29/11/2023;0;0,010874938;-0,001515662;0,007156799;;;;;;;;;;;;;
30/11/2023;0,068924959;-0,016625917;-0,014673638;-0,005167959;;;;;;;;;;;;;
01/12/2023;-0,006822183;0,013426156;0,01489216;0;;;;;;;;;;;;;
04/12/2023;0;0,022080471;0,005903188;0,016233766;;;;;;;;;;;;;
05/12/2023;-0,008641702;-0,009121459;-0,010228035;-0,006389776;;;;;;;;;;;;;
06/12/2023;0;0,013081395;0,005929189;0,006430868;;;;;;;;;;;;;
07/12/2023;0,001788109;0;-0,001515662;0,004472843;;;;;;;;;;;;;
08/12/2023;-0,024096386;0,003347681;0,00877045;0;;;;;;;;;;;;;
11/12/2023;0,008916324;-0,007149666;0,014546063;0;;;;;;;;;;;;;
12/12/2023;-0,003625651;0,016322612;-0,008569545;0,004452926;;;;;;;;;;;;;
13/12/2023;-0,005230839;-0,021256495;-0,017287234;-0,008866371;;;;;;;;;;;;;
14/12/2023;-0,012345679;-0,011100386;0,002875507;0,008945687;;;;;;;;;;;;;
15/12/2023;-0,001851852;-0,009272816;-0,004385225;0,01139962;;;;;;;;;;;;;
18/12/2023;0;-0,007389163;-0,016093512;0,001878522;;;;;;;;;;;;;
19/12/2023;-0,01971243;0,022828784;0;0,01125;;;;;;;;;;;;;
20/12/2023;-0,005441211;0;0,016356749;0,00618047;;;;;;;;;;;;;
21/12/2023;-0,00737393;0;-0,00440454;0,002457002;;;;;;;;;;;;;
22/12/2023;-0,00167745;-0,005822416;-0,002892632;-0,00245098;;;;;;;;;;;;;
25/12/2023;0,007441191;0,014641288;0,00443686;0,006756757;;;;;;;;;;;;;
26/12/2023;-0,022158685;0,012987013;0,001359157;-0,004270897;;;;;;;;;;;;;
27/12/2023;0,005604288;-0,001899335;0;0,001838235;;;;;;;;;;;;;
28/12/2023;0,013084565;0,007136061;0,014930438;0,019571865;;;;;;;;;;;;;
29/12/2023;0;0;-0,013206286;0,0059988;;;;;;;;;;;;;
02/01/2024;-0,029418799;-0,017949929;0,010333729;0,023255814;;;;;;;;;;;;;
03/01/2024;0,037949729;0,012987013;0,010228035;0,022727273;;;;;;;;;;;;;
04/01/2024;-0,007359924;-0,001899335;0;0,011965812;;;;;;;;;;;;;
05/01/2024;0,003826836;0,00190295;-0,002821577;0,005630631;;;;;;;;;;;;;
08/01/2024;-0,00571837;0,001899335;-0,008655126;-0,003919373;;;;;;;;;;;;;
09/01/2024;-0,003594536;-0,005687204;-0,001511081;-0,013490725;;;;;;;;;;;;;
10/01/2024;-0,003607504;-0,012392755;-0,008912056;0,00968661;;;;;;;;;;;;;
11/01/2024;-0,005792904;0,00530888;0,005938242;0;;;;;;;;;;;;;
12/01/2024;0;-0,012481997;-0,010288413;0,022009029;;;;;;;;;;;;;
15/01/2024;0,005826657;-0,001944579;-0,002897069;-0,019326339;;;;;;;;;;;;;
16/01/2024;-0,009413469;0,025815879;0,005981883;0,003941441;;;;;;;;;;;;;
17/01/2024;0,013157895;-0,005223172;-0,004417261;0;;;;;;;;;;;;;
18/01/2024;-0,001924002;0;0,00443686;0,007851935;;;;;;;;;;;;;
19/01/2024;0,003855422;0,005250597;0,008834523;0,013355593;;;;;;;;;;;;;
22/01/2024;0;0,018043685;0,004378579;0,01372872;;;;;;;;;;;;;
23/01/2024;-0,005520883;0,001865672;-0,008718981;-0,009750813;;;;;;;;;;;;;
24/01/2024;0;-0,003724395;-0,005920162;-0,009299781;;;;;;;;;;;;;
25/01/2024;-0,003861936;0;-0,005955419;0;;;;;;;;;;;;;
26/01/2024;-0,003634601;0,003738318;0,001540568;0,019326339;;;;;;;;;;;;;
29/01/2024;-0,011429961;-0,012569832;0;-0,013542795;;;;;;;;;;;;;
30/01/2024;0,005904059;0;-0,001538199;0;;;;;;;;;;;;;
31/01/2024;0;-0,008958039;0,001540568;-0,007688083;;;;;;;;;;;;;
01/02/2024;0,009293226;0,003805899;0,007349171;0,009961262;;;;;;;;;;;;;
02/02/2024;0,005573055;0,001895735;-0,001357313;0,009315068;;;;;;;;;;;;;
05/02/2024;0,001927711;0,003311258;0,008834523;0,05917481;;;;;;;;;;;;;
06/02/2024;0;0,001885903;-0,00589424;0,002050231;;;;;;;;;;;;;
07/02/2024;0,005531506;0,003764706;0;0,00511509;;;;;;;;;;;;;
15/02/2024;0;0,019221753;0;-0,028498728;;;;;;;;;;;;;
16/02/2024;-0,003587658;-0,003219871;0,035575131;0,014667365;;;;;;;;;;;;;
19/02/2024;-0,001920307;0,020766036;0,027155243;0,003613836;;;;;;;;;;;;;
20/02/2024;0;0;-0,005574136;-0,005144033;;;;;;;;;;;;;
21/02/2024;0,001924002;-0,013562387;-0,002882767;0,005170631;;;;;;;;;;;;;
22/02/2024;0;-0,008707608;0,004336653;-0,00154321;;;;;;;;;;;;;
23/02/2024;-0,001920307;-0,00554785;-0,008475932;-0,012879959;;;;;;;;;;;;;
26/02/2024;0,001924002;0,014411901;0;0,007306889;;;;;;;;;;;;;
27/02/2024;0,014642343;0,053620532;0,014032258;0,003626943;;;;;;;;;;;;;
28/02/2024;0,00378519;0,008264463;0,002863051;0,014455343;;;;;;;;;;;;;
29/02/2024;0,008955927;0,012942192;-0,002854877;0;;;;;;;;;;;;;
01/03/2024;0,003737445;-0,004684838;-0,00683951;-0,007124682;;;;;;;;;;;;;
04/03/2024;-0,003723528;-0,001711596;0,006886611;0;;;;;;;;;;;;;
05/03/2024;0;0,011573082;0,013997137;0,005638134;;;;;;;;;;;;;
06/03/2024;-0,001635132;-0,011440678;-0,016470588;-0,0127421;;;;;;;;;;;;;
07/03/2024;-0,007253159;0,00642949;0,002711324;-0,003613836;;;;;;;;;;;;;
08/03/2024;-0,010841386;-0,022572402;-0,027676157;-0,016580311;;;;;;;;;;;;;
11/03/2024;0,009054086;-0,013071895;0,004253231;-0,011064278;;;;;;;;;;;;;
12/03/2024;0,00377804;0,010154525;-0,004235217;0;;;;;;;;;;;;;
13/03/2024;0;0,019667832;0,011451006;0,034096963;;;;;;;;;;;;;
14/03/2024;-0,00188191;-0,014573511;-0,004366812;-0,014940752;;;;;;;;;;;;;
15/03/2024;0,036295074;-0,008264463;-0,01137102;0,003661088;;;;;;;;;;;;;
18/03/2024;-0,007050262;-0,016666667;-0,013144923;-0,016154247;;;;;;;;;;;;;
19/03/2024;0;0,007136485;-0,001498501;-0,002118644;;;;;;;;;;;;;
20/03/2024;-0,001603298;0,006643047;0,003001501;0,024416136;;;;;;;;;;;;;
21/03/2024;0,006882312;0,008358997;0,005985037;0,018134715;;;;;;;;;;;;;
22/03/2024;-0,008658009;0,009598604;-0,008924145;0,005597964;;;;;;;;;;;;;
25/03/2024;-0,003677316;-0,011235955;-0,007337002;-0,023279352;;;;;;;;;;;;;
26/03/2024;0;0,011363636;0,006047371;0,016580311;;;;;;;;;;;;;
27/03/2024;0,007151096;0,001728608;0;0,001529052;;;;;;;;;;;;;
28/03/2024;-0,007100321;-0,001725626;0;0,012722646;;;;;;;;;;;;;
29/03/2024;-0,001614764;-0,009507347;-0,001502755;0,005025126;;;;;;;;;;;;;
01/04/2024;-0,001848429;-0,005235602;-0,008862876;-0,0015;;;;;;;;;;;;;
02/04/2024;-0,014351852;0,010087719;0,004386705;-0,002003005;;;;;;;;;;;;;
03/04/2024;0,01268201;-0,014763352;-0,008903074;-0,014049172;;;;;;;;;;;;;
04/04/2024;-0,001623377;-0,011899515;0,022542373;-0,015776081;;;;;;;;;;;;;
05/04/2024;-0,003716609;-0,004906334;-0,004475385;-0,014994829;;;;;;;;;;;;;
08/04/2024;-0,005362555;0,004930524;-0,013153513;0;;;;;;;;;;;;;
09/04/2024;-0,00726676;0,010258698;0;0,005774278;;;;;;;;;;;;;
10/04/2024;-0,003541913;-0,008388521;-0,00303695;-0,007306889;;;;;;;;;;;;;
11/04/2024;-0,012796209;0,008459484;-0,003046201;0,001577287;;;;;;;;;;;;;
12/04/2024;0,005520883;0,001766004;0,001527754;0,031496063;;;;;;;;;;;;;
15/04/2024;-0,014800668;-0,048479506;-0,026949153;-0,041221374;;;;;;;;;;;;;
16/04/2024;-0,011146111;-0,005094951;-0,013934855;0,011146497;;;;;;;;;;;;;
17/04/2024;0;-0,012569832;0,00317965;-0,014698163;;;;;;;;;;;;;
19/04/2024;0,015192355;-0,007072136;0;-0,005327651;;;;;;;;;;;;;
22/04/2024;-0,003861936;0,007122507;-0,003169572;0,007498661;;;;;;;;;;;;;
23/04/2024;-0,001938454;-0,014144272;-0,007772478;-0,005847953;;;;;;;;;;;;;
24/04/2024;-0,001699442;0,043519847;0,007833363;0,014973262;;;;;;;;;;;;;
25/04/2024;0;-0,008707608;0,010952129;-0,008956797;;;;;;;;;;;;;
26/04/2024;-0,001945525;-0,00554785;0,004717805;0,001594896;;;;;;;;;;;;;
02/05/2024;-0,001949318;-0,0013947;0,006086957;0,005838641;;;;;;;;;;;;;
03/05/2024;0;0,010242086;0,003111495;0,018469657;;;;;;;;;;;;;
06/05/2024;-0,001708984;0,023041475;0,003101844;0,003626943;;;;;;;;;;;;;
07/05/2024;-0,005869406;0,028828829;0,033327607;0,002065049;;;;;;;;;;;;;
08/05/2024;0,005904059;0,018388792;-0,001496259;-0,003606388;;;;;;;;;;;;;
09/05/2024;-0,001956469;-0,00816853;-0,019147519;0,001551189;;;;;;;;;;;;;
10/05/2024;0;0;-0,001527754;0,003613836;;;;;;;;;;;;;
13/05/2024;-0,003920608;-0,008235804;-0,010370622;0;;;;;;;;;;;;;
14/05/2024;0;0;0,010479299;0,002057613;;;;;;;;;;;;;
15/05/2024;-0,007380074;0,033216783;0,007650459;-0,002053388;;;;;;;;;;;;;
16/05/2024;0,007434944;0,012690355;0,00286823;0,020061728;;;;;;;;;;;;;
17/05/2024;0;0;-0,002860027;0;;;;;;;;;;;;;
20/05/2024;-0,001722017;0,012531328;-0,008942129;0;;;;;;;;;;;;;
21/05/2024;0;-0,004537954;-0,003064351;-0,002017146;;;;;;;;;;;;;
22/05/2024;0;-0,017405719;-0,005976776;-0,008590197;;;;;;;;;;;;;
23/05/2024;-0,001971414;0,036693378;0,01820993;0,01783894;;;;;;;;;;;;;
24/05/2024;0;-0,020341741;-0,015016028;0,028042063;;;;;;;;;;;;;
27/05/2024;-0,001975309;0;0,001541624;0,006819289;;;;;;;;;;;;;
28/05/2024;-0,003711034;0,00872093;0,010603728;0,006773101;;;;;;;;;;;;;
29/05/2024;0,005711448;-0,018937834;-0,007446268;-0,01345507;;;;;;;;;;;;;
30/05/2024;-0,001975309;-0,012169534;-0,009036658;0,004870921;;;;;;;;;;;;;
31/05/2024;0;0,012319456;-0,004645561;-0,001454193;;;;;;;;;;;;;
03/06/2024;0,001979218;0,01426773;0,010717373;0,005825243;;;;;;;;;;;;;
04/06/2024;-0,003703704;0,010343401;-0,001539251;-0,012065637;;;;;;;;;;;;;
05/06/2024;0,005700124;-0,002047502;0,03785543;-0,006350757;;;;;;;;;;;;;
06/06/2024;0,018974864;0,002051703;-0,01898003;0;;;;;;;;;;;;;
07/06/2024;0,001934704;0;0,008916555;0,010324484;;;;;;;;;;;;;
10/06/2024;-0,005792904;0;-0,008837752;-0,007785888;;;;;;;;;;;;;
11/06/2024;0;-0,006961507;-0,010430686;-0,010299166;;;;;;;;;;;;;
12/06/2024;-0,00558388;0,017319588;0,007650459;0,016352825;;;;;;;;;;;;;
13/06/2024;0,005615234;-0,003648156;-0,001518475;0,010238908;;;;;;;;;;;;;
14/06/2024;-0,007283321;-0,013425549;-0,010476512;-0,008204633;;;;;;;;;;;;;
17/06/2024;0,005624847;0,011958763;-0,00307377;-0,001946472;;;;;;;;;;;;;
18/06/2024;0,00364786;-0,001629992;-0,001541624;0;;;;;;;;;;;;;
19/06/2024;-0,011630724;-0,001632653;-0,009092469;0,004388103;;;;;;;;;;;;;
20/06/2024;-0,002451581;0;0,010734072;0,005825243;;;;;;;;;;;;;
21/06/2024;-0,004669452;-0,010220769;0;-0,010135135;;;;;;;;;;;;;
24/06/2024;-0,014320988;-0,011978521;-0,007536828;-0,01803998;;;;;;;;;;;;;
25/06/2024;-0,009519038;0;0;-0,002482622;;;;;;;;;;;;;
26/06/2024;-0,011127972;0,006688963;-0,004659993;0,0024888;;;;;;;;;;;;;
27/06/2024;0,00511509;-0,00166113;0,001560603;-0,006454816;;;;;;;;;;;;;
28/06/2024;-0,018575064;-0,019134775;0,003116343;-0,006496752;;;;;;;;;;;;;
01/07/2024;-0,004926108;0,001696353;0,007594063;0;;;;;;;;;;;;;
02/07/2024;-0,006253257;0,012701101;0,003083248;0,01056338;;;;;;;;;;;;;
03/07/2024;-0,00131096;0,001672241;0;0,008461921;;;;;;;;;;;;;
04/07/2024;0,02021528;-0,001669449;0,00307377;-0,003948667;;;;;;;;;;;;;
05/07/2024;0,008749357;-0,002090301;0,011916922;0,005946482;;;;;;;;;;;;;
08/07/2024;-0,003826531;0,005446167;0,006056528;-0,001970443;;;;;;;;;;;;;
09/07/2024;0,002560819;0,007083333;-0,001505017;0,001974334;;;;;;;;;;;;;
10/07/2024;-0,002554278;-0,00206868;-0,01038352;-0,001970443;;;;;;;;;;;;;
11/07/2024;0,022279129;-0,00331675;-0,007446268;-0,003948667;;;;;;;;;;;;;
12/07/2024;0,004759519;-0,012063228;0;-0,006442022;;;;;;;;;;;;;
15/07/2024;0,004986288;-0,001684211;-0,001534527;-0,001995012;;;;;;;;;;;;;
16/07/2024;0,069213595;0;-0,001536885;0,006496752;;;;;;;;;;;;;
17/07/2024;0,006728538;-0,008857022;-0,005985976;0,016385303;;;;;;;;;;;;;
18/07/2024;-0,023277253;0,007234043;0,002924983;0,012212995;;;;;;;;;;;;;
19/07/2024;-0,0261916;-0,007182087;-0,009092469;0,012065637;;;;;;;;;;;;;
22/07/2024;-0,017446087;-0,005531915;0,001558172;-0,01382928;;;;;;;;;;;;;
23/07/2024;-0,015536375;-0,00855798;0,007605877;-0,030464217;;;;;;;;;;;;;
24/07/2024;0,006012024;-0,003884333;-0,004460456;0,008478803;;;;;;;;;;;;;
25/07/2024;0,019173307;-0,012564991;0;-0,006429278;;;;;;;;;;;;;
26/07/2024;-0,000977278;0,003510312;0,003101844;0,0024888;;;;;;;;;;;;;
29/07/2024;-0,01198337;0,016615654;0,02113039;0,001986097;;;;;;;;;;;;;
30/07/2024;-0,002227723;0;0,007570659;0;;;;;;;;;;;;;
31/07/2024;0,008434632;-0,024946237;0,05760561;0,016352825;;;;;;;;;;;;;
01/08/2024;-0,004920049;-0,018526687;-0,018155984;-0,024378352;;;;;;;;;;;;;
02/08/2024;-0,008405439;0,020674157;0,017044541;0;;;;;;;;;;;;;
05/08/2024;-0,01421092;-0,047996477;-0,029407115;-0,031484258;;;;;;;;;;;;;
06/08/2024;0;0,013876041;0,04756475;0,012899897;;;;;;;;;;;;;
07/08/2024;0;-0,009580292;0,015083191;-0,004075395;;;;;;;;;;;;;
08/08/2024;-0,022003035;-0,017503455;-0,014859069;-0,006138107;;;;;;;;;;;;;
09/08/2024;0,029997414;0,017815284;0,008241331;0,014925373;;;;;;;;;;;;;
12/08/2024;-0,00251067;-0,007830493;-0,004164096;0,00811359;;;;;;;;;;;;;
13/08/2024;0,00729927;-0,017177344;0,010995818;-0,00804829;;;;;;;;;;;;;
14/08/2024;-0,016991504;0,001889466;0,002757353;-0,002028398;;;;;;;;;;;;;
15/08/2024;-0,00482969;-0,00990099;-0,002749771;-0,00254065;;;;;;;;;;;;;
16/08/2024;0,008684547;0,015714286;0;0,021395823;;;;;;;;;;;;;
19/08/2024;-0,004811345;0,009845288;0,029871324;0,001995012;;;;;;;;;;;;;
20/08/2024;-0,003816794;-0,00185701;-0,005354752;0,0024888;;;;;;;;;;;;;
21/08/2024;0,017369093;0,013488372;-0,003888141;0,012413108;;;;;;;;;;;;;
22/08/2024;-0,007280944;-0,015144562;-0,014562378;0;;;;;;;;;;;;;
23/08/2024;0;0,011649581;0,00944546;0,001961746;;;;;;;;;;;;;
26/08/2024;0,002276176;-0,001842469;-0,020072442;0;;;;;;;;;;;;;
27/08/2024;-0,004794348;-0,009690817;0,001386108;0;;;;;;;;;;;;;
28/08/2024;0,006085193;-0,001863933;0,005382959;0,001957905;;;;;;;;;;;;;
29/08/2024;0,001260081;-0,004201681;-0,005354138;0,006350757;;;;;;;;;;;;;
30/08/2024;0;-0,003750586;0,005382959;0,005825243;;;;;;;;;;;;;
04/09/2024;-0,00729927;-0,009882353;0,005354138;-0,005791506;;;;;;;;;;;;;
05/09/2024;0,002535497;-0,008079848;0,005477785;-0,00631068;;;;;;;;;;;;;
06/09/2024;-0,002529084;0,014374701;0,009382567;0,003908158;;;;;;;;;;;;;
09/09/2024;-0,001267748;0,007557865;-0,007946027;-0,005839416;;;;;;;;;;;;;
10/09/2024;0;-0,01734646;0,001360133;-0,008321096;;;;;;;;;;;;;
11/09/2024;0,020817466;0,007633588;-0,004074857;-0,003948667;;;;;;;;;;;;;
12/09/2024;0,027605073;-0,009469697;0,001363843;0,012388503;;;;;;;;;;;;;
13/09/2024;0;-0,004302103;-0,024061743;-0,001957905;;;;;;;;;;;;;
16/09/2024;-0,028073572;-0,005760922;-0,013800589;-0,010299166;;;;;;;;;;;;;
17/09/2024;0,008466135;0,015934331;0,02091195;0,014370664;;;;;;;;;;;;;
18/09/2024;-0,007160494;-0,005703422;-0,001386108;0,006350757;;;;;;;;;;;;;
19/09/2024;0;0,005736138;0;0,005825243;;;;;;;;;;;;;
20/09/2024;0,022879881;0,015684411;-0,008173967;0,034266409;;;;;;;;;;;;;
23/09/2024;0,008023341;0,002339729;0,002798943;0;;;;;;;;;;;;;
24/09/2024;0,029184756;0,005602241;-0,002170879;0,006066262;;;;;;;;;;;;;
25/09/2024;0,001171783;0,013463324;-0,00994561;0,015306122;;;;;;;;;;;;;
26/09/2024;-0,004447566;-0,005497022;0,015696123;-0,007766103;;;;;;;;;;;;;
27/09/2024;0,016929226;0;0,004326997;-0,003683241;;;;;;;;;;;;;
30/09/2024;0,003236994;0,011515431;-0,012617326;-0,006007394;;;;;;;;;;;;;
01/10/2024;0,006683568;0,015027322;0;0;;;;;;;;;;;;;
02/10/2024;0,004578755;-0,016599372;0;0,0023245;;;;;;;;;;;;;
03/10/2024;-0,011166819;-0,004105839;0,002805049;-0,004174397;;;;;;;;;;;;;
04/10/2024;-0,004378889;0;-0,025641026;-0,011644155;;;;;;;;;;;;;
07/10/2024;0,00787037;0,007787448;-0,020414673;0,001885014;;;;;;;;;;;;;
08/10/2024;0,069820854;0,020909091;0,016444155;0,002351834;;;;;;;;;;;;;
09/10/2024;0,014383856;0,020480855;-0,005926638;0,029094322;;;;;;;;;;;;;
10/10/2024;-0,040846561;-0,009162304;-0,001450209;-0,001823985;;;;;;;;;;;;;
11/10/2024;0,01059135;0,001761339;0;-0,003654637;;;;;;;;;;;;;
14/10/2024;0,042139738;-0,009230769;-0,007422947;-0,005960569;;;;;;;;;;;;;
15/10/2024;-0,016132411;0,003549246;-0,006015282;-0,003690037;;;;;;;;;;;;;
16/10/2024;0,026831346;-0,001768347;0,010631338;-0,004166667;;;;;;;;;;;;;
17/10/2024;-0,00808793;0,005757307;0,001456546;0,015806602;;;;;;;;;;;;;
18/10/2024;-0,012126281;-0,011008366;-0,003070459;-0,001830664;;;;;;;;;;;;;
21/10/2024;-0,017354497;-0,007569012;-0,001458907;-0,011462632;;;;;;;;;;;;;
22/10/2024;0,006245962;-0,003589053;0;-0,015769944;;;;;;;;;;;;;
23/10/2024;-0,009203767;-0,00765421;0;0;;;;;;;;;;;;;
24/10/2024;0,02073882;0;0,016396104;-0,015551367;;;;;;;;;;;;;
25/10/2024;0,024550265;0;-0,005909599;-0,004308281;;;;;;;;;;;;;
28/10/2024;0;0,011343013;-0,011728792;0,010096154;;;;;;;;;;;;;
29/10/2024;-0,017971493;0,011215792;-0,002926353;0,001903855;;;;;;;;;;;;;
30/10/2024;0,008203618;-0,001774623;-0,01043535;-0,003800475;;;;;;;;;;;;;
31/10/2024;-0,003129564;-0,003555556;-0,003130664;0,011921793;;;;;;;;;;;;;
01/11/2024;0,007115948;-0,01338091;-0,00446281;-0,019792648;;;;;;;;;;;;;
04/11/2024;-0,023067332;-0,009041591;-0,002988544;-0,005769231;;;;;;;;;;;;;
05/11/2024;0,007232504;0,00729927;-0,001665279;0;;;;;;;;;;;;;
06/11/2024;0,010137276;0,017210145;0,004670559;0,014023211;;;;;;;;;;;;;
07/11/2024;-0,010035543;0;0,001494272;0;;;;;;;;;;;;;
08/11/2024;-0,008236536;0,001780944;-0,002984085;-0,008106819;;;;;;;;;;;;;
11/11/2024;-0,006175468;0,025777778;-0,007648819;-0,001923077;;;;;;;;;;;;;
12/11/2024;-0,008142276;-0,006932409;-0,004524129;0;;;;;;;;;;;;;
13/11/2024;0,009289263;-0,016579407;0,001514896;0,001926782;;;;;;;;;;;;;
14/11/2024;-0,004066781;-0,027506655;0;-0,013942308;;;;;;;;;;;;;
15/11/2024;-0,005157963;-0,015510949;-0,02;-0,005850804;;;;;;;;;;;;;
18/11/2024;-0,006264852;-0,003707136;-0,00788887;0,003923492;;;;;;;;;;;;;
19/11/2024;-0,014782609;-0,013488372;-0,003111495;-0,008304836;;;;;;;;;;;;;
20/11/2024;0,006398941;0,005657709;0,009537021;0,008374384;;;;;;;;;;;;;
21/11/2024;0;0,009845288;0,004637582;0,014167074;;;;;;;;;;;;;
22/11/2024;0,04012278;0,009749304;0,006325868;0,00433526;;;;;;;;;;;;;
25/11/2024;-0,00084317;0,007816092;0;-0,002398082;;;;;;;;;;;;;
26/11/2024;-0,004219409;0,001824818;0,00764526;0,004326923;;;;;;;;;;;;;
27/11/2024;0,009322034;-0,001821494;-0,003034901;0,001914792;;;;;;;;;;;;;
28/11/2024;0,068849706;0,003649635;-0,00152207;0,003822265;;;;;;;;;;;;;
29/11/2024;0,068146112;0,013181818;0,00152439;0,001903855;;;;;;;;;;;;;
