"","mean","StdDev","out","w.VNM","w.DBD","w.HPG","w.ACB"
"result.214",0.000563055886210016,0.0103099687988353,0.000106295456632958,0.289273711326567,0.401508253924161,0.0373210283482125,0.27189700640106
"result.215",0.00056337040611793,0.0103110386092317,0.000106317517201067,0.288775818333051,0.401662530924014,0.0373503504918826,0.272211300251052
"result.216",0.000563684926025844,0.0103121133186832,0.000106339681097364,0.288277925339536,0.401816807923867,0.0373796726355526,0.272525594101044
"result.217",0.000563999445933758,0.0103131929256583,0.000106361948321848,0.28778003234602,0.401971084923721,0.0374089947792227,0.272839887951037
"result.218",0.000564313965841673,0.0103142774286191,0.000106384318874521,0.287282139352504,0.402125361923574,0.0374383169228927,0.273154181801029
"result.219",0.000564628485749587,0.0103153668260213,0.000106406792755381,0.286784246358988,0.402279638923427,0.0374676390665628,0.273468475651022
"result.220",0.000564943005657501,0.0103164611163145,0.000106429369964429,0.286286353365473,0.40243391592328,0.0374969612102328,0.273782769501014
"result.221",0.000565257525565416,0.0103175602979418,0.000106452050501665,0.285788460371957,0.402588192923134,0.0375262833539029,0.274097063351006
"result.222",0.00056557204547333,0.0103186643693401,0.000106474834367089,0.285290567378441,0.402742469922987,0.0375556054975729,0.274411357200998
"result.223",0.000565886565381244,0.0103197733289399,0.0001064977215607,0.284792674384926,0.40289674692284,0.037584927641243,0.274725651050991
"result.224",0.000566201085289158,0.0103208871751657,0.0001065207120825,0.28429478139141,0.403051023922694,0.037614249784913,0.275039944900983
"result.225",0.000566515605197072,0.0103220059064354,0.000106543805932487,0.283796888397895,0.403205300922547,0.0376435719285831,0.275354238750975
"result.226",0.000566830125104987,0.0103231295211608,0.000106567003110663,0.283298995404379,0.4033595779224,0.0376728940722531,0.275668532600968
"result.227",0.000567144645012901,0.0103242580177476,0.000106590303617026,0.282801102410863,0.403513854922254,0.0377022162159232,0.27598282645096
"result.228",0.000567459164920815,0.010325391394595,0.000106613707451577,0.282303209417348,0.403668131922107,0.0377315383595932,0.276297120300952
"result.229",0.000567773684828729,0.0103265296500962,0.000106637214614315,0.281805316423832,0.40382240892196,0.0377608605032633,0.276611414150945
"result.230",0.000568088204736644,0.010327672782638,0.000106660825105242,0.281307423430316,0.403976685921813,0.0377901826469333,0.276925708000937
"result.231",0.000568402724644558,0.0103288207906013,0.000106684538924357,0.280809530436801,0.404130962921667,0.0378195047906034,0.277240001850929
"result.232",0.000568717244552472,0.0103299736723604,0.000106708356071659,0.280311637443285,0.40428523992152,0.0378488269342734,0.277554295700921
"result.233",0.000569031764460386,0.0103311314262838,0.000106732276547149,0.279813744449769,0.404439516921373,0.0378781490779435,0.277868589550914
"result.234",0.0005693462843683,0.0103322940507337,0.000106756300350828,0.279315851456254,0.404593793921226,0.0379074712216135,0.278182883400906
"result.235",0.000569660804276215,0.0103334615440661,0.000106780427482694,0.278817958462738,0.40474807092108,0.0379367933652836,0.278497177250898
"result.236",0.000569975324184129,0.010334633904631,0.000106804657942748,0.278320065469222,0.404902347920933,0.0379661155089536,0.278811471100891
"result.237",0.000570289844092043,0.010335811130772,0.000106828991730989,0.277822172475707,0.405056624920786,0.0379954376526237,0.279125764950883
"result.238",0.000570604363999957,0.0103369932208268,0.000106853428847419,0.277324279482191,0.40521090192064,0.0380247597962937,0.279440058800875
"result.239",0.000570918883907872,0.010338180173127,0.000106877969292036,0.276826386488675,0.405365178920493,0.0380540819399638,0.279754352650868
"result.240",0.000571233403815786,0.0103393719859981,0.000106902613064842,0.27632849349516,0.405519455920346,0.0380834040836338,0.28006864650086
"result.241",0.0005715479237237,0.0103405686577594,0.000106927360165835,0.275830600501644,0.405673732920199,0.0381127262273039,0.280382940350852
"result.242",0.000571862443631614,0.0103417701867241,0.000106952210595016,0.275332707508129,0.405828009920053,0.0381420483709739,0.280697234200845
"result.243",0.000572176963539529,0.0103429765711997,0.000106977164352385,0.274834814514613,0.405982286919906,0.038171370514644,0.281011528050837
"result.244",0.000572491483447443,0.0103441878094871,0.000107002221437942,0.274336921521097,0.406136563919759,0.0382006926583141,0.281325821900829
"result.245",0.000572806003355357,0.0103454038998817,0.000107027381851686,0.273839028527582,0.406290840919613,0.0382300148019841,0.281640115750822
"result.246",0.000573120523263271,0.0103466248406724,0.000107052645593619,0.273341135534066,0.406445117919466,0.0382593369456542,0.281954409600814
"result.247",0.000573435043171185,0.0103478506301424,0.000107078012663739,0.27284324254055,0.406599394919319,0.0382886590893242,0.282268703450806
"result.248",0.0005737495630791,0.0103490812665689,0.000107103483062048,0.272345349547035,0.406753671919172,0.0383179812329943,0.282582997300798
"result.249",0.000574064082987014,0.0103503167482229,0.000107129056788544,0.271847456553519,0.406907948919026,0.0383473033766643,0.282897291150791
"result.250",0.000574378602894928,0.0103515570733696,0.000107154733843228,0.271349563560003,0.407062225918879,0.0383766255203344,0.283211585000783
"result.251",0.000574693122802842,0.0103528022402681,0.0001071805142261,0.270851670566488,0.407216502918732,0.0384059476640044,0.283525878850775
"result.252",0.000575007642710757,0.0103540522471716,0.000107206397937159,0.270353777572972,0.407370779918586,0.0384352698076744,0.283840172700768
"result.253",0.000575322162618671,0.0103553070923274,0.000107232384976407,0.269855884579456,0.407525056918439,0.0384645919513445,0.28415446655076
"result.254",0.000575636682526585,0.0103565667739769,0.000107258475343842,0.269357991585941,0.407679333918292,0.0384939140950146,0.284468760400752
"result.255",0.000575951202434499,0.0103578312903554,0.000107284669039466,0.268860098592425,0.407833610918146,0.0385232362386846,0.284783054250745
"result.256",0.000576265722342413,0.0103591006396925,0.000107310966063277,0.26836220559891,0.407987887917999,0.0385525583823547,0.285097348100737
"result.257",0.000576580242250328,0.0103603748202117,0.000107337366415276,0.267864312605394,0.408142164917852,0.0385818805260247,0.285411641950729
"result.258",0.000576894762158242,0.0103616538301307,0.000107363870095463,0.267366419611878,0.408296441917705,0.0386112026696948,0.285725935800722
"result.259",0.000577209282066156,0.0103629376676615,0.000107390477103837,0.266868526618363,0.408450718917559,0.0386405248133648,0.286040229650714
"result.260",0.00057752380197407,0.0103642263310099,0.0001074171874404,0.266370633624847,0.408604995917412,0.0386698469570349,0.286354523500706
"result.261",0.000577838321881985,0.0103655198183762,0.00010744400110515,0.265872740631331,0.408759272917265,0.0386991691007049,0.286668817350698
"result.262",0.000578152841789899,0.0103668181279546,0.000107470918098089,0.265374847637816,0.408913549917119,0.038728491244375,0.286983111200691
"result.263",0.000578467361697813,0.0103681212579336,0.000107497938419215,0.2648769546443,0.409067826916972,0.038757813388045,0.287297405050683
"result.264",0.000578781881605727,0.0103694292064958,0.000107525062068529,0.264379061650784,0.409222103916825,0.0387871355317151,0.287611698900675
"result.265",0.000579096401513642,0.0103707419718182,0.000107552289046031,0.263881168657269,0.409376380916678,0.0388164576753851,0.287925992750668
"result.266",0.000579410921421556,0.0103720595520716,0.000107579619351721,0.263383275663753,0.409530657916532,0.0388457798190552,0.28824028660066
"result.267",0.00057972544132947,0.0103733819454216,0.000107607052985598,0.262885382670237,0.409684934916385,0.0388751019627252,0.288554580450652
"result.268",0.000580039961237384,0.0103747091500275,0.000107634589947664,0.262387489676722,0.409839211916238,0.0389044241063953,0.288868874300645
"result.269",0.000580354481145298,0.0103760411640431,0.000107662230237917,0.261889596683206,0.409993488916091,0.0389337462500653,0.289183168150637
"result.270",0.000580669001053213,0.0103773779856165,0.000107689973856358,0.26139170368969,0.410147765915945,0.0389630683937354,0.289497462000629
"result.271",0.000580983520961127,0.01037871961289,0.000107717820802988,0.260893810696175,0.410302042915798,0.0389923905374054,0.289811755850622
"result.272",0.000581298040869041,0.0103800660440001,0.000107745771077804,0.260395917702659,0.410456319915651,0.0390217126810755,0.290126049700614
"result.273",0.000581612560776955,0.0103814172770778,0.000107773824680809,0.259898024709144,0.410610596915505,0.0390510348247455,0.290440343550606
"result.274",0.00058192708068487,0.0103827733102482,0.000107801981612002,0.259400131715628,0.410764873915358,0.0390803569684156,0.290754637400599
"result.275",0.000582241600592784,0.0103841341416308,0.000107830241871383,0.258902238722112,0.410919150915211,0.0391096791120856,0.291068931250591
"result.276",0.000582556120500698,0.0103854997693395,0.000107858605458951,0.258404345728597,0.411073427915065,0.0391390012557557,0.291383225100583
"result.277",0.000582870640408612,0.0103868701914825,0.000107887072374707,0.257906452735081,0.411227704914918,0.0391683233994257,0.291697518950575
"result.278",0.000583185160316527,0.0103882454061623,0.000107915642618651,0.257408559741565,0.411381981914771,0.0391976455430958,0.292011812800568
"result.279",0.000583499680224441,0.0103896254114758,0.000107944316190783,0.25691066674805,0.411536258914624,0.0392269676867658,0.29232610665056
"result.280",0.000583814200132355,0.0103910102055143,0.000107973093091103,0.256412773754534,0.411690535914478,0.0392562898304359,0.292640400500552
"result.281",0.000584128720040269,0.0103923997863636,0.000108001973319611,0.255914880761018,0.411844812914331,0.0392856119741059,0.292954694350545
"result.282",0.000584443239948183,0.0103937941521038,0.000108030956876307,0.255416987767503,0.411999089914184,0.039314934117776,0.293268988200537
"result.283",0.000584757759856098,0.0103951933008093,0.00010806004376119,0.254919094773987,0.412153366914038,0.039344256261446,0.293583282050529
"result.284",0.000585072279764012,0.0103965972305491,0.000108089233974261,0.254421201780471,0.412307643913891,0.0393735784051161,0.293897575900522
"result.285",0.000585386799671926,0.0103980059393867,0.000108118527515521,0.253923308786956,0.412461920913744,0.0394029005487861,0.294211869750514
"result.286",0.00058570131957984,0.0103994194253798,0.000108147924384968,0.25342541579344,0.412616197913597,0.0394322226924562,0.294526163600506
"result.287",0.000586015839487755,0.0104008376865809,0.000108177424582602,0.252927522799925,0.412770474913451,0.0394615448361262,0.294840457450499
"result.288",0.000586330359395669,0.0104022607210368,0.000108207028108425,0.252429629806409,0.412924751913304,0.0394908669797963,0.295154751300491
"result.289",0.000586644879303583,0.0104036885267888,0.000108236734962436,0.251931736812893,0.413079028913157,0.0395201891234664,0.295469045150483
"result.290",0.000586959399211497,0.0104051211018726,0.000108266545144634,0.251433843819378,0.41323330591301,0.0395495112671364,0.295783339000475
"result.291",0.000587273919119411,0.0104065584443187,0.000108296458655021,0.250935950825862,0.413387582912864,0.0395788334108065,0.296097632850468
"result.292",0.000587588439027326,0.0104080005521519,0.000108326475493595,0.250438057832346,0.413541859912717,0.0396081555544765,0.29641192670046
"result.293",0.00058790295893524,0.0104094474233917,0.000108356595660357,0.249940164838831,0.41369613691257,0.0396374776981466,0.296726220550452
"result.294",0.000588217478843154,0.0104108990560521,0.000108386819155307,0.249442271845315,0.413850413912424,0.0396667998418166,0.297040514400445
"result.295",0.000588531998751068,0.0104123554481416,0.000108417145978445,0.248944378851799,0.414004690912277,0.0396961219854867,0.297354808250437
"result.296",0.000588846518658983,0.0104138165976634,0.00010844757612977,0.248446485858284,0.41415896791213,0.0397254441291567,0.297669102100429
"result.297",0.000589161038566897,0.0104152825026153,0.000108478109609284,0.247948592864768,0.414313244911984,0.0397547662728268,0.297983395950422
"result.298",0.000589475558474811,0.0104167531609895,0.000108508746416985,0.247450699871252,0.414467521911837,0.0397840884164968,0.298297689800414
"result.299",0.000589790078382725,0.0104182285707732,0.000108539486552875,0.246952806877737,0.41462179891169,0.0398134105601669,0.298611983650406
"result.300",0.00059010459829064,0.0104197087299479,0.000108570330016952,0.246454913884221,0.414776075911543,0.0398427327038369,0.298926277500399
"result.301",0.000590419118198554,0.0104211936364899,0.000108601276809217,0.245957020890705,0.414930352911397,0.039872054847507,0.299240571350391
"result.302",0.000590733638106468,0.0104226832883701,0.00010863232692967,0.24545912789719,0.41508462991125,0.039901376991177,0.299554865200383
"result.303",0.000591048158014382,0.0104241776835542,0.00010866348037831,0.244961234903674,0.415238906911103,0.0399306991348471,0.299869159050376
"result.304",0.000591362677922296,0.0104256768200026,0.000108694737155139,0.244463341910158,0.415393183910957,0.0399600212785171,0.300183452900368
"result.305",0.000591677197830211,0.0104271806956701,0.000108726097260155,0.243965448916643,0.41554746091081,0.0399893434221872,0.30049774675036
"result.306",0.000591991717738125,0.0104286893085066,0.00010875756069336,0.243467555923127,0.415701737910663,0.0400186655658572,0.300812040600352
"result.307",0.000592306237646039,0.0104302026564565,0.000108789127454752,0.242969662929611,0.415856014910516,0.0400479877095273,0.301126334450345
"result.308",0.000592620757553953,0.010431720737459,0.000108820797544332,0.242471769936096,0.41601029191037,0.0400773098531973,0.301440628300337
"result.309",0.000592935277461868,0.0104332435494481,0.0001088525709621,0.24197387694258,0.416164568910223,0.0401066319968674,0.301754922150329
"result.310",0.000593249797369782,0.0104347710903525,0.000108884447708056,0.241475983949064,0.416318845910076,0.0401359541405374,0.302069216000322
"result.311",0.000593564317277696,0.0104363033580957,0.000108916427782199,0.240978090955549,0.41647312290993,0.0401652762842075,0.302383509850314
"result.312",0.00059387883718561,0.010437840350596,0.000108948511184531,0.240480197962033,0.416627399909783,0.0401945984278775,0.302697803700306
"result.313",0.000594193357093524,0.0104393820657666,0.00010898069791505,0.239982304968518,0.416781676909636,0.0402239205715476,0.303012097550299
"result.314",0.000594507877001439,0.0104409285015154,0.000109012987973757,0.239484411975002,0.416935953909489,0.0402532427152176,0.303326391400291
"result.315",0.000594822396909353,0.0104424796557452,0.000109045381360652,0.238986518981486,0.417090230909343,0.0402825648588877,0.303640685250283
"result.316",0.000595136916817267,0.0104440355263536,0.000109077878075735,0.238488625987971,0.417244507909196,0.0403118870025577,0.303954979100276
"result.317",0.000595451436725181,0.010445596111233,0.000109110478119006,0.237990732994455,0.417398784909049,0.0403412091462278,0.304269272950268
"result.318",0.000595765956633096,0.0104471614082709,0.000109143181490465,0.237492840000939,0.417553061908903,0.0403705312898978,0.30458356680026
"result.319",0.00059608047654101,0.0104487314153495,0.000109175988190111,0.236994947007424,0.417707338908756,0.0403998534335679,0.304897860650253
"result.320",0.000596394996448924,0.0104503061303459,0.000109208898217946,0.236497054013908,0.417861615908609,0.0404291755772379,0.305212154500245
"result.321",0.000596709516356838,0.0104518855511323,0.000109241911573968,0.235999161020392,0.418015892908462,0.040458497720908,0.305526448350237
"result.322",0.000597024036264753,0.0104534696755756,0.000109275028258178,0.235501268026877,0.418170169908316,0.040487819864578,0.305840742200229
"result.323",0.000597338556172667,0.0104550585015377,0.000109308248270576,0.235003375033361,0.418324446908169,0.0405171420082481,0.306155036050222
"result.324",0.000597653076080581,0.0104566520268756,0.000109341571611162,0.234505482039845,0.418478723908022,0.0405464641519181,0.306469329900214
"result.325",0.000597967595988495,0.0104582502494411,0.000109374998279935,0.23400758904633,0.418633000907876,0.0405757862955882,0.306783623750206
"result.326",0.000598282115896409,0.0104598531670811,0.000109408528276897,0.233509696052814,0.418787277907729,0.0406051084392582,0.307097917600199
"result.327",0.000598596635804324,0.0104614607776374,0.000109442161602046,0.233011803059298,0.418941554907582,0.0406344305829283,0.307412211450191
"result.328",0.000598911155712238,0.0104630730789469,0.000109475898255384,0.232513910065783,0.419095831907435,0.0406637527265983,0.307726505300183
"result.329",0.000599225675620152,0.0104646900688415,0.000109509738236909,0.232016017072267,0.419250108907289,0.0406930748702684,0.308040799150176
"result.330",0.000599540195528066,0.010466311745148,0.000109543681546622,0.231518124078752,0.419404385907142,0.0407223970139384,0.308355093000168
"result.331",0.000599854715435981,0.0104679381056884,0.000109577728184523,0.231020231085236,0.419558662906995,0.0407517191576085,0.30866938685016
"result.332",0.000600169235343895,0.0104695691482798,0.000109611878150612,0.23052233809172,0.419712939906849,0.0407810413012786,0.308983680700153
"result.333",0.000600483755251809,0.0104712048707342,0.000109646131444888,0.230024445098205,0.419867216906702,0.0408103634449486,0.309297974550145
"result.334",0.000600798275159723,0.0104728452708589,0.000109680488067353,0.229526552104689,0.420021493906555,0.0408396855886187,0.309612268400137
"result.335",0.000601112795067638,0.0104744903464562,0.000109714948018005,0.229028659111173,0.420175770906408,0.0408690077322887,0.30992656225013
"result.336",0.000601427314975552,0.0104761400953235,0.000109749511296845,0.228530766117658,0.420330047906262,0.0408983298759588,0.310240856100122
"result.337",0.000601741834883466,0.0104777945152534,0.000109784177903873,0.228032873124142,0.420484324906115,0.0409276520196288,0.310555149950114
"result.338",0.00060205635479138,0.0104794536040334,0.000109818947839089,0.227534980130626,0.420638601905968,0.0409569741632989,0.310869443800106
"result.339",0.000602370874699294,0.0104811173594466,0.000109853821102493,0.227037087137111,0.420792878905822,0.0409862963069689,0.311183737650099
"result.340",0.000602685394607209,0.0104827857792709,0.000109888797694085,0.226539194143595,0.420947155905675,0.041015618450639,0.311498031500091
"result.341",0.000602999914515123,0.0104844588612796,0.000109923877613864,0.226041301150079,0.421101432905528,0.041044940594309,0.311812325350083
"result.342",0.000603314434423037,0.010486136603241,0.000109959060861832,0.225543408156564,0.421255709905381,0.0410742627379791,0.312126619200076
"result.343",0.000603628954330951,0.0104878190029189,0.000109994347437987,0.225045515163048,0.421409986905235,0.0411035848816491,0.312440913050068
"result.344",0.000603943474238866,0.010489506058072,0.00011002973734233,0.224547622169532,0.421564263905088,0.0411329070253192,0.31275520690006
"result.345",0.00060425799414678,0.0104911977664545,0.000110065230574861,0.224049729176017,0.421718540904941,0.0411622291689892,0.313069500750053
"result.346",0.000604572514054694,0.0104928941258158,0.00011010082713558,0.223551836182501,0.421872817904795,0.0411915513126593,0.313383794600045
"result.347",0.000604887033962608,0.0104945951339004,0.000110136527024486,0.223053943188986,0.422027094904648,0.0412208734563293,0.313698088450037
"result.348",0.000605201553870522,0.0104963007884483,0.000110172330241581,0.22255605019547,0.422181371904501,0.0412501955999994,0.314012382300029
"result.349",0.000605516073778437,0.0104980110871947,0.000110208236786863,0.222058157201954,0.422335648904354,0.0412795177436694,0.314326676150022
"result.350",0.000605830593686351,0.0104997260278701,0.000110244246660334,0.221560264208439,0.422489925904208,0.0413088398873395,0.314640970000014
"result.351",0.000606145113594265,0.0105014456082004,0.000110280359861992,0.221062371214923,0.422644202904061,0.0413381620310095,0.314955263850006
"result.352",0.000606459633502179,0.0105031698259067,0.000110316576391838,0.220564478221407,0.422798479903914,0.0413674841746796,0.315269557699999
"result.353",0.000606774153410094,0.0105048986787056,0.000110352896249872,0.220066585227892,0.422952756903768,0.0413968063183496,0.315583851549991
"result.354",0.000607088673318008,0.010506632164309,0.000110389319436093,0.219568692234376,0.423107033903621,0.0414261284620197,0.315898145399983
"result.355",0.000607403193225922,0.0105083702804242,0.000110425845950503,0.21907079924086,0.423261310903474,0.0414554506056897,0.316212439249976
"result.356",0.000607717713133836,0.0105101130247538,0.0001104624757931,0.218572906247345,0.423415587903327,0.0414847727493598,0.316526733099968
"result.357",0.00060803223304175,0.010511860394996,0.000110499208963886,0.218075013253829,0.423569864903181,0.0415140948930298,0.31684102694996
"result.358",0.000608346752949665,0.0105136123888442,0.000110536045462859,0.217577120260313,0.423724141903034,0.0415434170366999,0.317155320799953
"result.359",0.000608661272857579,0.0105153690039874,0.00011057298529002,0.217079227266798,0.423878418902887,0.0415727391803699,0.317469614649945
"result.360",0.000608975792765493,0.0105171302381101,0.000110610028445369,0.216581334273282,0.424032695902741,0.04160206132404,0.317783908499937
"result.361",0.000609290312673408,0.0105188960888919,0.000110647174928906,0.216083441279766,0.424186972902594,0.04163138346771,0.31809820234993
"result.362",0.000609604832581322,0.0105206665540084,0.00011068442474063,0.215585548286251,0.424341249902447,0.0416607056113801,0.318412496199922
"result.363",0.000609919352489236,0.0105224416311302,0.000110721777880543,0.215087655292735,0.4244955269023,0.0416900277550501,0.318726790049914
"result.364",0.00061023387239715,0.0105242213179239,0.000110759234348643,0.21458976229922,0.424649803902154,0.0417193498987202,0.319041083899906
"result.365",0.000610548392305064,0.0105260056120511,0.000110796794144931,0.214091869305704,0.424804080902007,0.0417486720423902,0.319355377749899
"result.366",0.000610862912212979,0.0105277945111693,0.000110834457269407,0.213593976312188,0.42495835790186,0.0417779941860603,0.319669671599891
"result.367",0.000611177432120893,0.0105295880129315,0.000110872223722071,0.213096083318673,0.425112634901714,0.0418073163297304,0.319983965449883
"result.368",0.000611491952028807,0.0105313861149862,0.000110910093502923,0.212598190325157,0.425266911901567,0.0418366384734004,0.320298259299876
"result.369",0.000611806471936721,0.0105331888149773,0.000110948066611963,0.212100297331641,0.42542118890142,0.0418659606170704,0.320612553149868
"result.370",0.000612120991844636,0.0105349961105446,0.00011098614304919,0.211602404338126,0.425575465901273,0.0418952827607405,0.32092684699986
"result.371",0.00061243551175255,0.0105368079993234,0.000111024322814606,0.21110451134461,0.425729742901127,0.0419246049044106,0.321241140849853
"result.372",0.000612750031660464,0.0105386244789445,0.000111062605908209,0.210606618351094,0.42588401990098,0.0419539270480806,0.321555434699845
"result.373",0.000613064551568378,0.0105404455470345,0.00011110099233,0.210108725357579,0.426038296900833,0.0419832491917507,0.321869728549837
"result.374",0.000613379071476292,0.0105422712012156,0.000111139482079979,0.209610832364063,0.426192573900687,0.0420125713354207,0.32218402239983
"result.375",0.000613693591384207,0.0105441014391055,0.000111178075158146,0.209112939370547,0.42634685090054,0.0420418934790908,0.322498316249822
"result.376",0.000614008111292121,0.0105459362583177,0.000111216771564501,0.208615046377032,0.426501127900393,0.0420712156227608,0.322812610099814
"result.377",0.000614322631200035,0.0105477756564616,0.000111255571299043,0.208117153383516,0.426655404900246,0.0421005377664309,0.323126903949806
"result.378",0.000614637151107949,0.0105496196311419,0.000111294474361774,0.207619260390001,0.4268096819001,0.0421298599101009,0.323441197799799
"result.379",0.000614951671015864,0.0105514681799592,0.000111333480752692,0.207121367396485,0.426963958899953,0.042159182053771,0.323755491649791
"result.380",0.000615266190923778,0.01055332130051,0.000111372590471798,0.206623474402969,0.427118235899806,0.042188504197441,0.324069785499783
"result.381",0.000615580710831692,0.0105551789903863,0.000111411803519092,0.206125581409454,0.42727251289966,0.0422178263411111,0.324384079349776
"result.382",0.000615895230739606,0.0105570412471759,0.000111451119894574,0.205627688415938,0.427426789899513,0.0422471484847811,0.324698373199768
"result.383",0.00061620975064752,0.0105589080684626,0.000111490539598244,0.205129795422422,0.427581066899366,0.0422764706284512,0.32501266704976
"result.384",0.000616524270555435,0.0105607794518256,0.000111530062630102,0.204631902428906,0.427735343899219,0.0423057927721212,0.325326960899753
"result.385",0.000616838790463349,0.0105626553948402,0.000111569688990147,0.204134009435391,0.427889620899073,0.0423351149157913,0.325641254749745
"result.386",0.000617153310371263,0.0105645358950775,0.000111609418678381,0.203636116441875,0.428043897898926,0.0423644370594613,0.325955548599737
"result.387",0.000617467830279177,0.0105664209501042,0.000111649251694802,0.20313822344836,0.428198174898779,0.0423937592031314,0.32626984244973
"result.388",0.000617782350187092,0.0105683105574832,0.000111689188039411,0.202640330454844,0.428352451898633,0.0424230813468014,0.326584136299722
"result.389",0.000618096870095006,0.0105702047147729,0.000111729227712208,0.202142437461328,0.428506728898486,0.0424524034904715,0.326898430149714
"result.390",0.00061841139000292,0.0105721034195279,0.000111769370713193,0.201644544467813,0.428661005898339,0.0424817256341415,0.327212723999707
"result.391",0.000618725909910834,0.0105740066692983,0.000111809617042365,0.201146651474297,0.428815282898192,0.0425110477778116,0.327527017849699
"result.392",0.000619040429818748,0.0105759144616305,0.000111849966699726,0.200648758480781,0.428969559898046,0.0425403699214816,0.327841311699691
"result.393",0.000619354949726663,0.0105778267940666,0.000111890419685274,0.200150865487266,0.429123836897899,0.0425696920651517,0.328155605549683
"result.394",0.000619669469634577,0.0105797436641447,0.00011193097599901,0.19965297249375,0.429278113897752,0.0425990142088217,0.328469899399676
"result.395",0.000619983989542491,0.0105816650693988,0.000111971635640935,0.199155079500235,0.429432390897606,0.0426283363524918,0.328784193249668
"result.396",0.000620298509450406,0.0105835910073588,0.000112012398611047,0.198657186506719,0.429586667897459,0.0426576584961618,0.32909848709966
"result.397",0.00062061302935832,0.0105855214755508,0.000112053264909346,0.198159293513203,0.429740944897312,0.0426869806398319,0.329412780949653
"result.398",0.000620927549266234,0.0105874564714965,0.000112094234535834,0.197661400519687,0.429895221897165,0.0427163027835019,0.329727074799645
"result.399",0.000621242069174148,0.0105893959927141,0.00011213530749051,0.197163507526172,0.430049498897019,0.042745624927172,0.330041368649637
"result.400",0.000621556589082062,0.0105913400367174,0.000112176483773373,0.196665614532656,0.430203775896872,0.042774947070842,0.33035566249963
"result.401",0.000621871108989977,0.0105932886010164,0.000112217763384424,0.196167721539141,0.430358052896725,0.0428042692145121,0.330669956349622
"result.402",0.000622185628897891,0.0105952416831172,0.000112259146323664,0.195669828545625,0.430512329896579,0.0428335913581821,0.330984250199614
"result.403",0.000622500148805805,0.0105971992805217,0.000112300632591091,0.195171935552109,0.430666606896432,0.0428629135018522,0.331298544049607
"result.404",0.000622814668713719,0.0105991613907283,0.000112342222186705,0.194674042558594,0.430820883896285,0.0428922356455222,0.331612837899599
"result.405",0.000623129188621634,0.0106011280112311,0.000112383915110508,0.194176149565078,0.430975160896138,0.0429215577891923,0.331927131749591
"result.406",0.000623443708529548,0.0106030991395204,0.000112425711362499,0.193678256571562,0.431129437895992,0.0429508799328623,0.332241425599584
"result.407",0.000623758228437462,0.0106050747730828,0.000112467610942677,0.193180363578047,0.431283714895845,0.0429802020765324,0.332555719449576
"result.408",0.000624072748345376,0.0106070549094008,0.000112509613851044,0.192682470584531,0.431437991895698,0.0430095242202024,0.332870013299568
"result.409",0.00062438726825329,0.0106090395459531,0.000112551720087598,0.192184577591015,0.431592268895552,0.0430388463638725,0.33318430714956
"result.410",0.000624701788161205,0.0106110286802147,0.00011259392965234,0.1916866845975,0.431746545895405,0.0430681685075426,0.333498600999553
"result.411",0.000625016308069119,0.0106130223096567,0.00011263624254527,0.191188791603984,0.431900822895258,0.0430974906512126,0.333812894849545
"result.412",0.000625330827977033,0.0106150204317461,0.000112678658766388,0.190690898610468,0.432055099895111,0.0431268127948826,0.334127188699537
"result.413",0.000625645347884947,0.0106170230439466,0.000112721178315693,0.190193005616953,0.432209376894965,0.0431561349385527,0.33444148254953
"result.414",0.000625959867792862,0.0106190301437178,0.000112763801193187,0.189695112623437,0.432363653894818,0.0431854570822228,0.334755776399522
"result.415",0.000626274387700776,0.0106210417285155,0.000112806527398868,0.189197219629921,0.432517930894671,0.0432147792258928,0.335070070249514
"result.416",0.00062658890760869,0.010623057795792,0.000112849356932737,0.188699326636406,0.432672207894525,0.0432441013695629,0.335384364099507
"result.417",0.000626903427516604,0.0106250783429956,0.000112892289794795,0.18820143364289,0.432826484894378,0.0432734235132329,0.335698657949499
"result.418",0.000627217947424518,0.010627103367571,0.000112935325985039,0.187703540649375,0.432980761894231,0.043302745656903,0.336012951799491
"result.419",0.000627532467332433,0.0106291328669592,0.000112978465503472,0.187205647655859,0.433135038894085,0.043332067800573,0.336327245649484
"result.420",0.000627846987240347,0.0106311668385974,0.000113021708350093,0.186707754662343,0.433289315893938,0.0433613899442431,0.336641539499476
"result.421",0.000628161507148261,0.0106332052799192,0.000113065054524902,0.186209861668828,0.433443592893791,0.0433907120879131,0.336955833349468
"result.422",0.000628476027056175,0.0106352481883545,0.000113108504027898,0.185711968675312,0.433597869893644,0.0434200342315832,0.337270127199461
"result.423",0.00062879054696409,0.0106372955613296,0.000113152056859082,0.185214075681796,0.433752146893498,0.0434493563752532,0.337584421049453
"result.424",0.000629105066872004,0.010639347396267,0.000113195713018454,0.184716182688281,0.433906423893351,0.0434786785189233,0.337898714899445
"result.425",0.000629419586779918,0.0106414036905859,0.000113239472506014,0.184218289694765,0.434060700893204,0.0435080006625933,0.338213008749437
"result.426",0.000629734106687832,0.0106434644417014,0.000113283335321762,0.183720396701249,0.434214977893057,0.0435373228062634,0.33852730259943
"result.427",0.000630048626595746,0.0106455296470255,0.000113327301465698,0.183222503707734,0.434369254892911,0.0435666449499334,0.338841596449422
"result.428",0.000630363146503661,0.0106475993039662,0.000113371370937822,0.182724610714218,0.434523531892764,0.0435959670936035,0.339155890299414
